사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
인천 16계 2021-507181,구거,기타토지,기타토지,인천,서구,인천 서구 백석동 212-31,"71,929,000","71,929,000",낙찰,"75,100,000",104.40%,2021-11-30,2021_4Q,3
인천 18계 2021-507228,다세대,다세대주택,다세대,인천,계양구,인천 계양구 귤현동 509-2 명성에이스빌 3층 302호,"159,000,000","111,300,000",낙찰,"137,500,000",86.50%,2021-11-23,2021_4Q,3
인천 31계 2021-507259,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"14,000,000","6,860,000",낙찰,"9,379,999",67.00%,2021-11-04,2021_4Q,3
인천 30계 2021-507266,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소내 보관,"34,000,000","23,800,000",낙찰,"33,233,000",97.70%,2021-08-18,2021_3Q,3
인천 26계 2021-507334,단독주택,단독,단독주택,인천,동구,인천 동구 만석동 6-30,"49,050,100","34,335,000",낙찰,"38,430,000",78.30%,2021-11-01,2021_4Q,3
인천 1계 2021-507341,다세대,다세대주택,다세대,인천,계양구,인천 계양구 작전동 698-1 승마아트빌라 4층 403호,"88,000,000","61,600,000",낙찰,"74,380,000",84.50%,2021-12-01,2021_4Q,3
인천 30계 2021-507426,차량,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 745-2 인송주차장(010-4080-2321)내 보관,"6,500,000","4,550,000",낙찰,"5,236,000",80.60%,2021-08-18,2021_3Q,3
인천 11계 2021-507471,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 10-345 청담빌리지 2층 203호,"138,000,000","138,000,000",낙찰,"138,291,000",100.20%,2021-11-10,2021_4Q,3
인천 12계 2021-507488,다세대,다세대주택,다세대,인천,연수구,인천 연수구 청학동 529-4 광산빌라 4층 403호,"63,000,000","63,000,000",낙찰,"75,100,000",119.20%,2021-12-06,2021_4Q,3
인천 11계 2021-507631,다세대,다세대주택,다세대,인천,부평구,인천 부평구 청천동 175-37 삼성에센빌 5층 502호,"85,000,000","59,500,000",낙찰,"75,000,100",88.20%,2021-12-13,2021_4Q,3
인천 21계 2021-507884,임야,임야,임야,인천,서구,인천 서구 왕길동 103-9,"95,354,000","95,354,000",낙찰,"121,200,000",127.10%,2021-11-24,2021_4Q,3
인천 30계 2021-507914,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트주차장(032-578-0442)내 보관,"60,000,000","42,000,000",낙찰,"48,680,000",81.10%,2021-08-18,2021_3Q,3
인천 30계 2021-507952,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"9,000,000","9,000,000",낙찰,"9,537,000",106.00%,2021-10-27,2021_4Q,3
인천 30계 2021-508009,중기,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 745-2 인송주차장내 보관,"14,500,000","10,150,000",낙찰,"12,500,000",86.20%,2021-08-18,2021_3Q,3
인천 11계 2021-508023,아파트,아파트,아파트,인천,서구,"인천 서구 당하동 1031 ,1032 풍림아이원 803동 1층 104호","330,000,000","231,000,000",낙찰,"271,900,000",82.40%,2021-12-13,2021_4Q,3
인천 31계 2021-508030,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소주차장(02-6299-5476)내 보관,"30,000,000","21,000,000",낙찰,"27,100,000",90.30%,2021-10-07,2021_4Q,3
인천 31계 2021-508146,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"20,500,000","14,350,000",낙찰,"19,000,000",92.70%,2021-12-07,2021_4Q,3
인천 7계 2021-508221,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 주안동 1338-4 화인맨션 4층 403호,"107,000,000","74,900,000",낙찰,"78,180,000",73.10%,2021-12-14,2021_4Q,3
인천 26계 2021-508306,다세대,다세대주택,다세대,인천,부평구,인천 부평구 산곡동 82-114 동원빌라 2동 1층 101호,"74,000,000","74,000,000",낙찰,"77,770,000",105.10%,2021-11-01,2021_4Q,3
인천 30계 2021-508320,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소(032-578-0442)내 보관,"35,000,000","24,500,000",낙찰,"33,640,000",96.10%,2021-09-27,2021_3Q,3
인천 25계 2021-508351,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 767-109 우일맨션 2동 2층 202호,"90,000,000","63,000,000",낙찰,"80,210,000",89.10%,2021-12-09,2021_4Q,3
인천 1계 2021-508368,임야,임야,임야,인천,옹진군,인천 옹진군 자월면 승봉리 산81-1,"147,500,000","103,250,000",낙찰,"111,000,000",75.30%,2021-12-01,2021_4Q,3
인천 9계 2021-508481,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 743-6 성수빌라 5층 502호,"137,000,000","95,900,000",낙찰,"122,000,000",89.10%,2021-12-21,2021_4Q,3
인천 14계 2021-508528,주상복합(주거),기타토지,기타토지,인천,미추홀구,"인천 미추홀구 숭의동 294-11 ,295-35 삼화복합빌딩 8층 808호","193,000,000","135,100,000",낙찰,"152,570,000",79.10%,2021-11-12,2021_4Q,3
인천 31계 2021-508603,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소주차장(채권자BMW파이낸셜서비스코리아)내 보관,"38,000,000","26,600,000",낙찰,"34,010,000",89.50%,2021-10-07,2021_4Q,3
인천 31계 2021-508641,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장내(032-875-4018) 보관,"25,000,000","17,500,000",낙찰,"19,190,000",76.80%,2021-11-04,2021_4Q,3
인천 14계 2021-508658,답,답,답,인천,강화군,인천 강화군 강화읍 옥림리 414,"62,792,000","30,768,000",낙찰,"42,955,000",68.40%,2021-12-15,2021_4Q,3
인천 31계 2021-508665,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장내(032-875-4018) 보관,"7,000,000","7,000,000",낙찰,"7,010,000",100.10%,2021-10-07,2021_4Q,3
인천 11계 2021-508702,다세대,다세대주택,다세대,인천,부평구,인천 부평구 청천동 384-22 남강쉐르빌 2층 203호,"94,000,000","65,800,000",낙찰,"76,899,999",81.80%,2021-12-13,2021_4Q,3
인천 18계 2021-508795,아파트,아파트,아파트,인천,계양구,"인천 계양구 작전동 388-2 ,386-6 동보 102동 6층 613호","222,000,000","222,000,000",낙찰,"252,448,000",113.70%,2021-11-23,2021_4Q,3
인천 30계 2021-509187,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"29,000,000","20,300,000",낙찰,"24,700,000",85.20%,2021-11-29,2021_4Q,3
인천 31계 2021-509248,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"12,000,000","8,400,000",낙찰,"10,770,000",89.80%,2021-12-07,2021_4Q,3
인천 31계 2021-509309,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차내(032-817-9400) 보관,"10,000,000","7,000,000",낙찰,"9,370,000",93.70%,2021-11-04,2021_4Q,3
인천 25계 2021-509460,오피스텔(주거),오피스텔,오피스텔(업무용),인천,부평구,"인천 부평구 부평동 451-75 ,-76 쏠레어2 9층 904호","179,000,000","125,300,000",낙찰,"150,000,000",83.80%,2021-12-09,2021_4Q,3
인천 30계 2021-509712,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명주차장(032-817-9400)내 보관,"28,000,000","19,600,000",낙찰,"25,700,000",91.80%,2021-09-27,2021_3Q,3
인천 31계 2021-509859,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차보관소내(032-817-9400) 보관,"5,500,000","5,500,000",낙찰,"6,789,000",123.40%,2021-10-07,2021_4Q,3
인천 12계 2021-509910,아파트,아파트,아파트,인천,부평구,인천 부평구 부평동 609-7 유일세라믹 1층 105호,"135,000,000","135,000,000",낙찰,"153,888,800",114.00%,2021-12-06,2021_4Q,3
인천 22계 2021-510002,다세대,다세대주택,다세대,인천,계양구,인천 계양구 작전동 706-18 삼성하이츠맨션 110동 5층 401호,"124,000,000","86,800,000",낙찰,"90,899,999",73.30%,2021-10-14,2021_4Q,3
인천 31계 2021-510040,차량,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 745-2 인송주차장내(010-4080-2321) 보관,"14,000,000","6,860,000",낙찰,"7,689,000",54.90%,2021-12-07,2021_4Q,3
인천 4계 2021-510064,임야,임야,임야,인천,옹진군,인천 옹진군 백령면 연화리 산94-2,"26,637,300","26,637,300",낙찰,"32,110,000",120.50%,2021-11-22,2021_4Q,3
인천 25계 2021-510217,아파트,아파트,아파트,인천,서구,"인천 서구 마전동 925 ,686-119,922-3,926-1,927-1,-3 서해3단지 B동 5층 507호","108,000,000","108,000,000",낙찰,"123,099,000",114.00%,2021-12-09,2021_4Q,3
인천 31계 2021-510392,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"9,000,000","9,000,000",낙찰,"10,410,000",115.70%,2021-12-07,2021_4Q,3
인천 30계 2021-510705,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"18,000,000","8,820,000",낙찰,"13,299,900",73.90%,2021-11-29,2021_4Q,3
인천 30계 2021-510736,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"20,000,000","20,000,000",낙찰,"22,390,000",111.90%,2021-10-27,2021_4Q,3
인천 30계 2021-510750,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"11,000,000","7,700,000",낙찰,"7,830,000",71.20%,2021-11-29,2021_4Q,3
인천 23계 2021-510798,아파트,아파트,아파트,인천,서구,"인천 서구 경서동 727-1 ,-4,-5 가이아샹베르2차 203동 16층 1601호","232,000,000","232,000,000",낙찰,"241,280,000",104.00%,2021-12-03,2021_4Q,3
인천 30계 2021-510866,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소내 보관,"48,000,000","48,000,000",낙찰,"48,527,000",101.10%,2021-08-18,2021_3Q,3
인천 26계 2021-510958,주상복합(주거),기타토지,기타토지,인천,계양구,인천 계양구 작전동 863-17 우남푸르미아 5층 508호,"340,000,000","340,000,000",낙찰,"385,700,000",113.40%,2021-12-02,2021_4Q,3
인천 30계 2021-511241,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소내 보관,"130,000,000","130,000,000",낙찰,"133,111,000",102.40%,2021-08-18,2021_3Q,3
인천 30계 2021-511401,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명주차장(032-817-9400)내 보관,"17,000,000","11,900,000",낙찰,"16,820,000",98.90%,2021-10-27,2021_4Q,3
인천 31계 2021-511685,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"13,000,000","9,100,000",낙찰,"10,661,000",82.00%,2021-12-07,2021_4Q,3
인천 31계 2021-511692,차량,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 745-2 인송주차장내(010-4080-2321) 보관,"7,500,000","5,250,000",낙찰,"6,320,000",84.30%,2021-11-04,2021_4Q,3
인천 30계 2021-511784,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"19,500,000","13,650,000",낙찰,"18,333,000",94.00%,2021-11-29,2021_4Q,3
인천 31계 2021-511791,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소내(02-6299-5476) 보관,"35,000,000","35,000,000",낙찰,"36,000,000",102.90%,2021-10-07,2021_4Q,3
인천 30계 2021-511807,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"8,500,000","8,500,000",낙찰,"8,778,000",103.30%,2021-10-27,2021_4Q,3
인천 31계 2021-512008,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"48,000,000","48,000,000",낙찰,"48,600,000",101.30%,2021-12-07,2021_4Q,3
인천 30계 2021-512589,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트주차장내 보관,"28,000,000","28,000,000",낙찰,"28,100,000",100.40%,2021-09-27,2021_3Q,3
인천 22계 2021-512602,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 750-24 유림홈타운 7층 701호,"183,000,000","128,100,000",낙찰,"131,200,000",71.70%,2021-11-15,2021_4Q,3
인천 31계 2021-512725,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명주차장(032-817-9400)내 보관,"11,500,000","11,500,000",낙찰,"11,920,000",103.70%,2021-11-04,2021_4Q,3
인천 30계 2021-512879,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"43,000,000","30,100,000",낙찰,"38,499,900",89.50%,2021-10-27,2021_4Q,3
인천 30계 2021-513292,중기,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"24,000,000","24,000,000",낙찰,"36,888,000",153.70%,2021-11-29,2021_4Q,3
인천 30계 2021-513414,차량,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 744 인송주차장내 보관,"8,000,000","3,920,000",낙찰,"5,602,000",70.00%,2021-11-29,2021_4Q,3
인천 30계 2021-513445,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명주차장(032-817-9400)내 보관,"10,500,000","7,350,000",낙찰,"9,250,000",88.10%,2021-10-27,2021_4Q,3
인천 14계 2021-513728,숙박시설,숙박시설,숙박시설,인천,중구,인천 중구 운서동 2807-4 버터플라이시티 골든튤립호텔 6층 621호,"69,000,000","48,300,000",낙찰,"52,500,000",76.10%,2021-11-12,2021_4Q,3
인천 30계 2021-513759,차량,기타토지,기타토지,인천,미추홀구,인천 미추홀구 학익동 497-1 석암주차장(032-875-4018)내 보관,"28,000,000","28,000,000",낙찰,"33,110,000",118.30%,2021-09-27,2021_3Q,3
인천 14계 2021-513896,다세대,다세대주택,다세대,인천,서구,인천 서구 심곡동 279-13 효마을타운 103동 지층 B02호,"79,000,000","55,300,000",낙찰,"75,000,000",94.90%,2021-12-15,2021_4Q,3
인천 31계 2021-515014,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-1 오토마트인천보관소(032-578-0442)내 보관,"20,000,000","20,000,000",낙찰,"20,700,000",103.50%,2021-12-07,2021_4Q,3
인천 30계 2021-515021,중기,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 (주)오토마트(032-578-0442)내 보관,"125,350,000","87,745,000",낙찰,"104,600,000",83.40%,2021-11-29,2021_4Q,3
인천 14계 2021-515069(2),답,답,답,인천,강화군,인천 강화군 양사면 인화리 6,"37,785,600","37,785,600",낙찰,"51,100,000",135.20%,2021-11-12,2021_4Q,3
인천 30계 2021-515083,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소(032-578-0442)내 보관,"45,000,000","31,500,000",낙찰,"39,899,000",88.70%,2021-11-29,2021_4Q,3
인천 30계 2021-515724,중기,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소내 보관,"110,000,000","110,000,000",낙찰,"110,162,000",100.10%,2021-10-27,2021_4Q,3
인천 14계 2021-516550(2),답,답,답,인천,옹진군,인천 옹진군 덕적면 서포리 959-4,"3,040,000","3,040,000",낙찰,"4,510,000",148.40%,2021-12-15,2021_4Q,3
인천 31계 2021-516635,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명주차장(032-817-9400)내 보관,"6,500,000","6,500,000",낙찰,"6,510,000",100.20%,2021-12-07,2021_4Q,3
인천 31계 2021-516796,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"15,000,000","15,000,000",낙찰,"15,610,000",104.10%,2021-12-07,2021_4Q,3
인천 31계 2021-517195,차량,기타토지,기타토지,인천,서구,인천 서구 오류동 1549-4 오토마트인천보관소내 보관,"38,000,000","38,000,000",낙찰,"39,020,000",102.70%,2021-12-07,2021_4Q,3
인천 12계 2013-104990(7),근린상가,근린상가,근린상가,인천,서구,인천 서구 당하동 1077-9 패션타운파티(인천점) E동 1층 101호,"251,250,000","14,484,000",낙찰,"23,300,900",9.30%,2022-01-18,2022_1Q,3
인천 12계 2013-104990(12),근린상가,근린상가,근린상가,인천,서구,인천 서구 당하동 1077-9 패션타운파티(인천점) G동 1층 102호,"236,250,000","13,620,000",낙찰,"22,200,900",9.40%,2022-01-18,2022_1Q,3
인천 12계 2017-39582,다세대,다세대주택,다세대,인천,남동구,인천 남동구 구월동 349-489 신성빌리지 4층 402호,"78,000,000","54,600,000",낙찰,"60,380,000",77.40%,2022-06-14,2022_2Q,3
인천 18계 2017-508491,공장,공장(지식산업센터 업무시설),공장,인천,서구,인천 서구 금곡동 207-2,"11,627,294,500","11,627,294,500",낙찰,"13,660,000,000",117.50%,2022-02-18,2022_1Q,3
인천 23계 2018-23546,점포,근린상가,점포상가,인천,중구,인천 중구 남북동 267-24,"346,781,260","169,923,000",낙찰,"190,000,000",54.80%,2022-04-06,2022_2Q,3
인천 15계 2018-515175,아파트,아파트,아파트,인천,남동구,인천 남동구 서창동 715 인천서창엘에이치11단지 1115동 8층 801호,"280,000,000","280,000,000",낙찰,"380,000,000",135.70%,2022-03-30,2022_1Q,3
인천 22계 2018-515274,다세대,다세대주택,다세대,인천,부평구,인천 부평구 청천동 68-91 청천그린빌라 B동 4층 401호,"73,000,000","51,100,000",낙찰,"69,900,000",95.80%,2022-05-23,2022_2Q,3
인천 7계 2018-515342,아파트,아파트,아파트,인천,미추홀구,인천 미추홀구 학익동 702-2 원흥 101동 22층 2206호,"252,000,000","252,000,000",낙찰,"302,175,000",119.90%,2022-03-14,2022_1Q,3
인천 21계 2018-516734,다세대,다세대주택,다세대,인천,중구,인천 중구 율목동 207 신흥빌라 1층 101호,"97,000,000","33,271,000",낙찰,"47,000,000",48.50%,2022-01-07,2022_1Q,3
인천 7계 2018-520108,주상복합(상가),기타토지,기타토지,인천,미추홀구,인천 미추홀구 주안동 929-16 보미리즌빌 2층 202호,"503,000,000","352,100,000",낙찰,"384,990,000",76.50%,2022-04-15,2022_2Q,3
인천 16계 2019-14556,아파트,아파트,아파트,인천,서구,인천 서구 신현동 302-1 신현이편한세상하늘채 105동 26층 2601호,"653,000,000","653,000,000",낙찰,"721,736,999",110.50%,2022-02-24,2022_1Q,3
인천 14계 2019-20896(1),숙박시설,숙박시설,숙박시설,인천,옹진군,인천 옹진군 영흥면 선재리 642-3,"2,360,366,400","809,605,000",낙찰,"917,750,000",38.90%,2022-03-16,2022_1Q,3
인천 9계 2019-25785,아파트,아파트,아파트,인천,연수구,인천 연수구 옥련동 644-1 쌍용 104동 10층 1001호,"285,000,000","199,500,000",낙찰,"385,799,000",135.40%,2022-05-25,2022_2Q,3
인천 22계 2019-28227,임야,임야,임야,인천,강화군,인천 강화군 화도면 여차리 895-2,"271,292,000","189,904,000",낙찰,"217,000,000",80.00%,2022-02-07,2022_1Q,3
인천 3계 2019-32844,다세대,다세대주택,다세대,인천,남동구,인천 남동구 간석동 37-55 정동빌라 4층 401호,"83,000,000","40,670,000",낙찰,"61,700,000",74.30%,2022-03-18,2022_1Q,3
인천 15계 2019-501227,다세대,다세대주택,다세대,인천,남동구,인천 남동구 구월동 6-58 삼성베라체 1동 4층 402호,"120,000,000","84,000,000",낙찰,"119,000,000",99.20%,2022-02-22,2022_1Q,3
인천 25계 2019-514896,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 숭의동 183-30 삼성아트빌2차 A동 2층 201호,"94,000,000","65,800,000",낙찰,"75,810,000",80.60%,2022-03-08,2022_1Q,3
인천 4계 2019-517277,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 489-6 헤렌하우스 2층 201호,"133,000,000","22,353,000",낙찰,"25,600,000",19.20%,2022-03-25,2022_1Q,3
인천 13계 2019-521375,아파트,아파트,아파트,인천,남동구,인천 남동구 논현동 563-2 동보 102동 17층 1703호,"263,000,000","263,000,000",낙찰,"400,000,010",152.10%,2022-02-10,2022_1Q,3
인천 1계 2019-527106(1),아파트,아파트,아파트,인천,연수구,인천 연수구 연수동 597-4 연수프라자 6층 615호,"88,000,000","1,218,000",낙찰,"2,750,000",3.10%,2022-04-04,2022_2Q,3
인천 1계 2020-3293,다세대,다세대주택,다세대,인천,남동구,인천 남동구 간석동 37-35 라인빌라 4층 402호,"88,000,000","61,600,000",낙찰,"70,513,100",80.10%,2022-06-09,2022_2Q,3
인천 13계 2020-3972,아파트,아파트,아파트,인천,남동구,인천 남동구 만수동 29 만수주공 120동 1층 101호,"135,000,000","135,000,000",낙찰,"241,999,999",179.30%,2022-02-10,2022_1Q,3
인천 13계 2020-5886,주상복합(주거),기타토지,기타토지,인천,미추홀구,"인천 미추홀구 주안동 197-19 ,-17 스위트리아 11층 1102호","202,000,000","98,980,000",낙찰,"137,550,000",68.10%,2022-01-03,2022_1Q,3
인천 16계 2020-5961,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 도화동 641-113 3층 302호,"77,000,000","3,107,000",낙찰,"3,248,800",4.20%,2022-04-01,2022_2Q,3
인천 10계 2020-6186,전,전,전,인천,옹진군,인천 옹진군 영흥면 내리 174-17,"87,180,000","42,718,000",낙찰,"43,288,000",49.70%,2022-01-20,2022_1Q,3
인천 23계 2020-6254,잡종지,잡종지,잡종지,인천,연수구,인천 연수구 청학동 3-47,"309,920,000","309,920,000",낙찰,"367,750,000",118.70%,2022-03-02,2022_1Q,3
인천 7계 2020-7752,다세대,다세대주택,다세대,인천,중구,인천 중구 도원동 24-108 원빌라 C동 1층 101호,"64,000,000","44,800,000",낙찰,"62,599,900",97.80%,2022-05-18,2022_2Q,3
인천 25계 2020-8083,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 611-1 디자인빌 A동 3층 302호,"180,000,000","14,824,000",낙찰,"15,120,000",8.40%,2022-01-21,2022_1Q,3
인천 7계 2020-9314,다세대,다세대주택,다세대,인천,미추홀구,"인천 미추홀구 학익동 306-181 ,-182 한샘로얄빌라 2층 203호","78,000,000","54,600,000",낙찰,"56,299,990",72.20%,2022-01-26,2022_1Q,3
인천 1계 2020-9383,다세대,다세대주택,다세대,인천,서구,인천 서구 석남동 459-1 기웅주택 2층 202호,"91,000,000","7,494,000",낙찰,"12,345,678",13.60%,2022-04-04,2022_2Q,3
인천 26계 2020-9857,전,전,전,인천,강화군,인천 강화군 서도면 볼음도리 736-3,"123,903,000","86,732,000",낙찰,"91,555,000",73.90%,2022-05-06,2022_2Q,3
인천 2계 2020-9871,다세대,다세대주택,다세대,인천,남동구,인천 남동구 간석동 37-134 신성빌라 1동 2층 201호,"64,000,000","21,609,000",낙찰,"44,111,000",68.90%,2022-04-13,2022_2Q,3
인천 2계 2020-10567,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 학익동 244-28 휴먼프라임 A동 2층 202호,"123,000,000","7,090,000",낙찰,"14,765,000",12.00%,2022-03-10,2022_1Q,3
인천 10계 2020-11218,아파트,아파트,아파트,인천,미추홀구,인천 미추홀구 주안동 656-33 두진 가동 5층 502호,"110,000,000","77,000,000",낙찰,"88,999,999",80.90%,2022-03-07,2022_1Q,3
인천 4계 2020-12587,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 375-139 테라스빌 2동 5층 501호,"203,000,000","99,470,000",낙찰,"159,999,999",78.80%,2022-05-30,2022_2Q,3
인천 2계 2020-12709(3),다세대,다세대주택,다세대,인천,남동구,인천 남동구 간석동 37-7 간석그린빌라 지층 2호,"59,000,000","4,859,000",낙찰,"5,500,000",9.30%,2022-03-10,2022_1Q,3
인천 21계 2020-13085(1),답,답,답,인천,강화군,인천 강화군 양사면 교산리 599-1,"211,055,000","147,739,000",낙찰,"177,600,000",84.10%,2022-02-21,2022_1Q,3
인천 21계 2020-13085(2),답,답,답,인천,강화군,인천 강화군 양사면 교산리 994-3,"129,025,000","90,318,000",낙찰,"108,600,000",84.20%,2022-02-21,2022_1Q,3
인천 21계 2020-13085(3),전,전,전,인천,강화군,인천 강화군 양사면 북성리 935,"122,500,000","122,500,000",낙찰,"125,000,000",102.00%,2022-01-07,2022_1Q,3
인천 21계 2020-13085(4),임야,임야,임야,인천,강화군,인천 강화군 양사면 교산리 산122,"207,072,000","144,950,000",낙찰,"150,099,000",72.50%,2022-02-21,2022_1Q,3
인천 23계 2020-13160(2),아파트,아파트,아파트,인천,강화군,"인천 강화군 선원면 창리 663 ,658,701-3 세광엔리치빌 101동 5층 503호","178,000,000","124,600,000",낙찰,"185,010,000",103.90%,2022-04-06,2022_2Q,3
인천 26계 2020-13214,근린주택,근린주택,근린주택,인천,옹진군,인천 옹진군 영흥면 외리 736-1,"709,674,710","243,418,000",낙찰,"375,699,999",52.90%,2022-01-14,2022_1Q,3
인천 14계 2020-13382,아파트,아파트,아파트,인천,서구,"인천 서구 마전동 925 ,686-119,922-3,926-1,927-1,-3 서해4단지 B동 6층 612호","130,000,000","130,000,000",낙찰,"141,800,000",109.10%,2022-05-20,2022_2Q,3
인천 13계 2020-14125(2),대지,나대지,나대지,인천,강화군,인천 강화군 강화읍 용정리 595-23,"76,725,000","26,317,000",낙찰,"40,876,720",53.30%,2022-02-10,2022_1Q,3
인천 2계 2020-15012,대지,나대지,나대지,인천,계양구,인천 계양구 계산동 906-42,"356,870,000","174,866,000",낙찰,"285,770,000",80.10%,2022-03-10,2022_1Q,3
인천 22계 2020-15074,단독주택,단독,단독주택,인천,강화군,"인천 강화군 길상면 선두리 843-24 ,-25","472,706,400","472,706,400",낙찰,"486,000,118",102.80%,2022-04-19,2022_2Q,3
인천 11계 2020-15272,다세대,다세대주택,다세대,인천,남동구,인천 남동구 간석동 37-131 새빛하이츠빌라 4층 402호,"71,000,000","24,353,000",낙찰,"25,590,000",36.00%,2022-05-17,2022_2Q,3
인천 2계 2020-15524,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 용현동 627-273 대림빌라 5층 501호,"65,000,000","31,850,000",낙찰,"45,177,999",69.50%,2022-01-24,2022_1Q,3
인천 10계 2020-15579,다세대,다세대주택,다세대,인천,남동구,"인천 남동구 구월동 349-713 ,-714 현대빌라 3층 302호","73,000,000","51,100,000",낙찰,"67,700,000",92.70%,2022-01-20,2022_1Q,3
인천 4계 2020-16091,오피스텔(주거),오피스텔,오피스텔(업무용),인천,남동구,인천 남동구 만수동 867-1 해나루팰리스 5층 501호,"219,000,000","153,300,000",낙찰,"201,590,000",92.10%,2022-04-26,2022_2Q,3
인천 26계 2020-17230,다세대,다세대주택,다세대,인천,남동구,인천 남동구 서창동 549-8 마루하우스 가동 3층 302호,"102,000,000","49,980,000",낙찰,"53,001,004",52.00%,2022-04-05,2022_2Q,3
인천 9계 2020-17636(2),임야,임야,임야,인천,강화군,인천 강화군 삼산면 매음리 650-203,"491,260,000","240,717,000",낙찰,"257,000,000",52.30%,2022-02-09,2022_1Q,3
인천 2계 2020-18653,단독주택,단독,단독주택,인천,미추홀구,인천 미추홀구 주안동 1292,"435,815,040","213,550,000",낙찰,"228,800,000",52.50%,2022-01-24,2022_1Q,3
