사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
순천 9계 2022-51093,아파트,아파트,아파트,전남,고흥군,"전남 고흥군 도양읍 봉암리 3380 ,3440,3450 녹동프라자 102동 1층 110호","53,000,000","37,100,000",낙찰,"42,001,000",79.20%,2022-10-11,2022_4Q,3
순천 7계 2022-51192,임야,임야,임야,전남,여수시,전남 여수시 화정면 개도리 산76,"29,990,100","29,990,100",낙찰,"35,679,000",119.00%,2022-10-24,2022_4Q,3
순천 9계 2022-51208,임야,임야,임야,전남,여수시,전남 여수시 돌산읍 우두리 산379-22,"121,326,000","67,942,000",낙찰,"85,528,000",70.50%,2022-11-21,2022_4Q,3
순천 8계 2022-51277,아파트,아파트,아파트,전남,광양시,전남 광양시 중동 1663 금광1차 103동 17층 1701호,"109,000,000","109,000,000",낙찰,"110,000,000",100.90%,2022-10-31,2022_4Q,3
순천 9계 2022-51376,차량,기타토지,기타토지,전남,순천시,전남 순천시 해룡면 복성리 469-1 (제3자이영균)내 보관,"8,700,000","6,090,000",낙찰,"7,360,000",84.60%,2022-08-22,2022_3Q,3
순천 7계 2022-51543(1),답,답,답,전남,구례군,전남 구례군 토지면 구산리 540-5,"10,551,000","10,551,000",낙찰,"15,900,000",150.70%,2022-12-05,2022_4Q,3
순천 7계 2022-51666,전,전,전,전남,고흥군,전남 고흥군 포두면 세동리 751-1,"24,354,000","24,354,000",낙찰,"26,790,000",110.00%,2022-12-05,2022_4Q,3
순천 7계 2022-51833,대지,나대지,나대지,전남,여수시,전남 여수시 돌산읍 우두리 1188-94,"116,181,000","116,181,000",낙찰,"118,894,000",102.30%,2022-12-05,2022_4Q,3
순천 8계 2022-51840,아파트,아파트,아파트,전남,순천시,전남 순천시 해룡면 신대리 2103 중흥에스-클래스1단지 107동 3층 302호,"255,000,000","178,500,000",낙찰,"195,980,000",76.90%,2022-12-12,2022_4Q,3
순천 4계 2022-51864,임야,임야,임야,전남,보성군,전남 보성군 득량면 도촌리 산104,"32,691,760","22,884,000",낙찰,"40,000,000",122.40%,2022-12-19,2022_4Q,3
순천 1계 2022-51932,차량,기타토지,기타토지,전남,순천시,전남 순천시 해룡면 복성리 469-1 이수자동차매매상사내 보관(제3자 이영균 보관 061-743-2227),"16,000,000","11,200,000",낙찰,"12,255,000",76.60%,2022-10-04,2022_4Q,3
순천 8계 2022-51970(1),전,전,전,전남,여수시,전남 여수시 화장동 245-4,"35,164,000","35,164,000",낙찰,"36,330,000",103.30%,2022-10-31,2022_4Q,3
순천 9계 2022-52041(2),임야,임야,임야,전남,고흥군,전남 고흥군 동강면 오월리 산154-1,"4,320,000","4,320,000",낙찰,"4,431,000",102.60%,2022-10-11,2022_4Q,3
순천 8계 2022-52096,차량,기타토지,기타토지,전남,순천시,전남 순천시 서면 압곡리 568-1 순천자동차매매상사내 보관,"17,500,000","12,250,000",낙찰,"16,352,000",93.40%,2022-09-19,2022_3Q,3
순천 8계 2022-52157,임야,임야,임야,전남,순천시,전남 순천시 승주읍 남강리 산123,"11,782,100","11,782,100",낙찰,"15,111,000",128.30%,2022-10-31,2022_4Q,3
순천 9계 2022-52348,단독주택,단독,단독주택,전남,순천시,전남 순천시 동외동 183-6,"9,108,150","9,108,150",낙찰,"9,110,000",100.00%,2022-11-21,2022_4Q,3
순천 2계 2022-52737,차량,기타토지,기타토지,전남,순천시,전남 순천시 해룡면 복성리 469-1 이수자동차매매상사내 보관(제3자이영균에게보관),"100,000,000","70,000,000",낙찰,"81,100,000",81.10%,2022-11-28,2022_4Q,3
순천 8계 2022-53013,차량,기타토지,기타토지,전남,순천시,전남 순천시 서면 압곡리 568-1 순천자동차매매상사내 보관(061-721-3900),"21,000,000","14,700,000",낙찰,"16,650,000",79.30%,2022-10-31,2022_4Q,3
순천 7계 2022-53426,차량,기타토지,기타토지,전남,순천시,전남 순천시 해룡면 복성리 469-1 이수자동차매매상사내 보관,"27,000,000","27,000,000",낙찰,"27,000,100",100.00%,2022-10-24,2022_4Q,3
해남 3계 2020-2618(1),창고,기타건물,창고,전남,해남군,전남 해남군 해남읍 안동리 530-6,"868,807,700","389,226,000",낙찰,"520,000,000",59.90%,2022-09-05,2022_3Q,3
해남 3계 2020-2618(4),전,전,전,전남,해남군,전남 해남군 해남읍 용정리 495,"5,577,000","3,123,000",낙찰,"3,123,000",56.00%,2022-07-25,2022_3Q,3
해남 3계 2020-3178(3),전,전,전,전남,해남군,전남 해남군 현산면 초호리 239-1,"6,946,000","4,862,000",낙찰,"5,011,000",72.10%,2022-09-05,2022_3Q,3
해남 3계 2020-3642(1),전,전,전,전남,완도군,전남 완도군 약산면 장용리 636-1,"1,872,000","917,000",낙찰,"936,000",50.00%,2022-07-25,2022_3Q,3
해남 2계 2020-3932(2),전,전,전,전남,해남군,전남 해남군 문내면 충평리 9-6,"6,952,500","1,595,000",낙찰,"2,000,880",28.80%,2022-07-18,2022_3Q,3
해남 3계 2020-4027(2),공장,공장(지식산업센터 업무시설),공장,전남,해남군,전남 해남군 북일면 만수리 506-10,"202,941,720","90,918,000",낙찰,"95,011,000",46.80%,2022-07-25,2022_3Q,3
해남 1계 2020-4423(3),전,전,전,전남,완도군,전남 완도군 약산면 우두리 1027-2,"18,703,600","18,703,600",낙찰,"19,110,000",102.20%,2022-08-22,2022_3Q,3
해남 3계 2020-52378(5),전,전,전,전남,해남군,전남 해남군 송지면 군곡리 75,"6,697,800","3,750,000",낙찰,"3,951,000",59.00%,2022-09-05,2022_3Q,3
해남 2계 2021-381(2),단독주택,단독,단독주택,전남,진도군,전남 진도군 조도면 신육리 528,"1,937,910","285,000",낙찰,"303,000",15.60%,2022-10-24,2022_4Q,3
해남 1계 2021-473(2),임야,임야,임야,전남,해남군,전남 해남군 산이면 초송리 산93,"152,740,000","54,742,000",낙찰,"55,700,000",36.50%,2022-07-11,2022_3Q,3
해남 1계 2021-473(10),임야,임야,임야,전남,해남군,전남 해남군 산이면 초송리 산94-2,"53,550,000","29,988,000",낙찰,"31,000,000",57.90%,2022-07-11,2022_3Q,3
해남 2계 2021-534,선박,기타토지,기타토지,전남,완도군,"전남 완도군 완도읍 군내리 신항 3부두(010-5054-8918,(유)대성선박)내 보관","369,600,000","132,465,000",낙찰,"141,111,100",38.20%,2022-07-18,2022_3Q,3
해남 2계 2021-602(1),답,답,답,전남,진도군,전남 진도군 의신면 사천리 10,"2,953,575","2,953,575",낙찰,"3,008,800",101.90%,2022-07-18,2022_3Q,3
해남 3계 2021-1216,축사,기타토지,기타토지,전남,진도군,"전남 진도군 군내면 월가리 1035 ,1041,1035-3","300,472,000","107,689,000",낙찰,"132,000,000",43.90%,2022-07-25,2022_3Q,3
해남 3계 2021-1315(1),답,답,답,전남,해남군,전남 해남군 황산면 부곡리 690-1,"98,391,000","55,099,000",낙찰,"63,770,001",64.80%,2022-07-25,2022_3Q,3
해남 1계 2021-1452(2),답,답,답,전남,해남군,전남 해남군 현산면 조산리 90-1,"7,515,200","2,694,000",낙찰,"2,951,000",39.30%,2022-07-11,2022_3Q,3
해남 3계 2021-1568(1),임야,임야,임야,전남,완도군,전남 완도군 신지면 송곡리 산237-6,"1,593,600","1,116,000",낙찰,"1,121,000",70.30%,2022-09-05,2022_3Q,3
해남 3계 2021-1605,전,전,전,전남,완도군,전남 완도군 금일읍 장정리 54,"4,005,000","2,804,000",낙찰,"3,900,000",97.40%,2022-09-05,2022_3Q,3
해남 3계 2021-1889(2),임야,임야,임야,전남,해남군,전남 해남군 현산면 황산리 산40-56,"827,200","827,200",낙찰,"856,000",103.50%,2022-09-05,2022_3Q,3
해남 1계 2021-1940,축사,기타토지,기타토지,전남,진도군,전남 진도군 군내면 세등리 932,"74,968,800","33,586,000",낙찰,"35,197,000",46.90%,2022-07-11,2022_3Q,3
해남 3계 2021-1957(1),점포,근린상가,점포상가,전남,해남군,전남 해남군 황산면 옥동리 173-4 2호,"31,953,300","22,367,000",낙찰,"41,500,000",129.90%,2022-07-25,2022_3Q,3
해남 3계 2021-1957(2),점포,근린상가,점포상가,전남,해남군,전남 해남군 황산면 옥동리 173-72,"84,603,200","59,222,000",낙찰,"93,000,000",109.90%,2022-07-25,2022_3Q,3
해남 3계 2021-2110,대지,나대지,나대지,전남,해남군,전남 해남군 산이면 부동리 757,"26,650,000","14,924,000",낙찰,"15,200,000",57.00%,2022-09-05,2022_3Q,3
해남 1계 2021-2363(2),전,전,전,전남,진도군,전남 진도군 조도면 창유리 203,"6,540,000","1,875,000",낙찰,"2,188,800",33.50%,2022-10-17,2022_4Q,3
해남 3계 2021-2400,답,답,답,전남,해남군,전남 해남군 송지면 통호리 457-12,"10,093,600","5,653,000",낙찰,"7,134,000",70.70%,2022-07-25,2022_3Q,3
해남 1계 2021-2424,축사,기타토지,기타토지,전남,진도군,전남 진도군 임회면 굴포리 7,"94,911,840","66,438,000",낙찰,"67,599,900",71.20%,2022-08-22,2022_3Q,3
해남 2계 2021-2486,단독주택,단독,단독주택,전남,진도군,전남 진도군 의신면 칠전리 600,"20,373,900","11,410,000",낙찰,"13,120,000",64.40%,2022-12-05,2022_4Q,3
해남 2계 2021-2554,양어장용지,기타토지,기타토지,전남,진도군,전남 진도군 고군면 금계리 51,"214,069,500","76,722,000",낙찰,"78,100,000",36.50%,2022-08-29,2022_3Q,3
해남 3계 2021-2615,양어장,기타토지,기타토지,전남,완도군,"전남 완도군 노화읍 구석리 9 ,10,-1,-3","1,142,467,100","799,727,000",낙찰,"840,000,000",73.50%,2022-10-31,2022_4Q,3
해남 1계 2021-2622(1),답,답,답,전남,해남군,전남 해남군 산이면 송천리 520-2,"23,056,000","8,263,000",낙찰,"9,331,000",40.50%,2022-07-11,2022_3Q,3
해남 1계 2021-2622(7),임야,임야,임야,전남,해남군,전남 해남군 화원면 성산리 327-3,"51,600,000","18,494,000",낙찰,"18,600,000",36.00%,2022-07-11,2022_3Q,3
해남 1계 2021-2622(8),전,전,전,전남,해남군,전남 해남군 산이면 진산리 106-12,"121,824,000","43,662,000",낙찰,"46,293,120",38.00%,2022-10-17,2022_4Q,3
해남 1계 2021-2622(10),전,전,전,전남,해남군,전남 해남군 산이면 진산리 134-2,"92,988,000","33,327,000",낙찰,"34,723,900",37.30%,2022-10-17,2022_4Q,3
해남 1계 2021-2622(11),답,답,답,전남,해남군,전남 해남군 산이면 진산리 132,"52,849,000","18,941,000",낙찰,"18,999,990",36.00%,2022-10-17,2022_4Q,3
해남 3계 2021-2639,묘지,기타토지,기타토지,전남,진도군,전남 진도군 진도읍 포산리 418,"29,041,100","16,263,000",낙찰,"18,000,000",62.00%,2022-07-25,2022_3Q,3
해남 2계 2021-2660,선박,기타토지,기타토지,전남,완도군,전남 완도군 완도읍 죽청리 797 선착장인근(주)와이제이마린(연락처:010-2907-3268)해상,"31,193,500","13,974,000",낙찰,"14,150,000",45.40%,2022-07-18,2022_3Q,3
해남 3계 2021-2752,임야,임야,임야,전남,완도군,전남 완도군 완도읍 망석리 산15,"30,520,550","17,091,000",낙찰,"19,150,000",62.70%,2022-07-25,2022_3Q,3
해남 2계 2021-2899,임야,임야,임야,전남,해남군,전남 해남군 북평면 남창리 산36,"13,254,680","5,938,000",낙찰,"6,500,000",49.00%,2022-08-29,2022_3Q,3
해남 1계 2021-2912(1),답,답,답,전남,진도군,전남 진도군 임회면 고정리 277,"671,000","376,000",낙찰,"376,000",56.00%,2022-07-11,2022_3Q,3
해남 3계 2021-2950(1),전,전,전,전남,완도군,전남 완도군 군외면 원동리 1000,"18,545,500","10,386,000",낙찰,"14,386,000",77.60%,2022-07-25,2022_3Q,3
해남 2계 2021-2974,전,전,전,전남,해남군,전남 해남군 황산면 옥동리 8-13,"59,520,000","33,331,000",낙찰,"39,850,000",67.00%,2022-07-18,2022_3Q,3
해남 3계 2021-2981,답,답,답,전남,완도군,전남 완도군 약산면 장용리 1229-5,"3,027,000","1,356,000",낙찰,"1,400,000",46.30%,2022-12-12,2022_4Q,3
해남 1계 2021-3052(2),임야,임야,임야,전남,완도군,전남 완도군 군외면 황진리 산7-39,"19,638,000","8,043,000",낙찰,"11,260,000",57.30%,2022-10-17,2022_4Q,3
해남 1계 2021-3083,대지,나대지,나대지,전남,해남군,전남 해남군 문내면 동외리 949,"46,825,000","26,222,000",낙찰,"27,060,000",57.80%,2022-07-11,2022_3Q,3
해남 3계 2021-3090(2),답,답,답,전남,진도군,전남 진도군 조도면 가사도리 29,"1,305,360","731,000",낙찰,"810,000",62.10%,2022-10-31,2022_4Q,3
해남 3계 2021-3106,연구소,기타건물,기타건물,전남,진도군,전남 진도군 임회면 굴포리 748-1,"451,655,360","316,159,000",낙찰,"378,562,150",83.80%,2022-10-31,2022_4Q,3
해남 1계 2021-3120(1),전,전,전,전남,해남군,전남 해남군 산이면 초송리 342-7,"37,668,000","13,500,000",낙찰,"14,313,990",38.00%,2022-10-17,2022_4Q,3
해남 1계 2021-3120(2),임야,임야,임야,전남,해남군,전남 해남군 산이면 초송리 산103-5,"91,296,000","51,126,000",낙찰,"52,126,000",57.10%,2022-07-11,2022_3Q,3
해남 1계 2021-3120(3),전,전,전,전남,해남군,전남 해남군 산이면 상공리 251-1,"168,126,000","75,320,000",낙찰,"87,100,090",51.80%,2022-08-22,2022_3Q,3
해남 1계 2021-3120(4),전,전,전,전남,해남군,전남 해남군 산이면 초송리 972-3,"32,305,000","14,473,000",낙찰,"15,579,000",48.20%,2022-08-22,2022_3Q,3
해남 1계 2021-3229(2),전,전,전,전남,해남군,전남 해남군 문내면 동외리 1191-53,"548,000","384,000",낙찰,"514,000",93.80%,2022-07-11,2022_3Q,3
해남 1계 2021-3267(1),전,전,전,전남,해남군,전남 해남군 화산면 방축리 73-3,"7,810,600","7,810,600",낙찰,"8,950,000",114.60%,2022-07-11,2022_3Q,3
해남 1계 2021-3267(2),임야,임야,임야,전남,해남군,전남 해남군 화산면 방축리 산83,"16,065,000","16,065,000",낙찰,"17,090,000",106.40%,2022-07-11,2022_3Q,3
해남 1계 2021-3267(4),답,답,답,전남,해남군,전남 해남군 화산면 연곡리 756-5,"76,192,000","76,192,000",낙찰,"78,200,000",102.60%,2022-07-11,2022_3Q,3
해남 2계 2021-3328(1),임야,임야,임야,전남,해남군,전남 해남군 화원면 마산리 산168-5,"26,572,920","9,524,000",낙찰,"9,525,000",35.80%,2022-12-05,2022_4Q,3
해남 2계 2021-3328(2),전,전,전,전남,해남군,전남 해남군 화원면 마산리 830,"52,869,080","18,948,000",낙찰,"22,000,500",41.60%,2022-12-05,2022_4Q,3
해남 2계 2021-3366,공장,공장(지식산업센터 업무시설),공장,전남,해남군,"전남 해남군 현산면 덕흥리 549 ,547-1 녹색애땅공장","295,397,600","165,422,000",낙찰,"208,770,000",70.70%,2022-12-05,2022_4Q,3
해남 3계 2021-3397,전,전,전,전남,해남군,전남 해남군 옥천면 신죽리 583,"19,852,000","19,852,000",낙찰,"33,000,000",166.20%,2022-07-25,2022_3Q,3
해남 3계 2021-3489,전,전,전,전남,완도군,전남 완도군 금일읍 신구리 906-1,"20,631,000","14,442,000",낙찰,"14,500,000",70.30%,2022-09-05,2022_3Q,3
해남 1계 2021-3496,대지,나대지,나대지,전남,진도군,전남 진도군 지산면 가학리 565,"10,507,500","10,507,500",낙찰,"12,700,000",120.90%,2022-07-11,2022_3Q,3
해남 1계 2021-3502(1),전,전,전,전남,진도군,전남 진도군 의신면 사천리 752,"32,528,000","14,573,000",낙찰,"15,188,800",46.70%,2022-10-17,2022_4Q,3
해남 1계 2021-3502(3),축사,기타토지,기타토지,전남,진도군,전남 진도군 의신면 사천리 756,"132,245,880","92,572,000",낙찰,"93,500,000",70.70%,2022-07-11,2022_3Q,3
해남 3계 2021-3519,대지,나대지,나대지,전남,해남군,전남 해남군 문내면 학동리 455-1,"9,420,000","7,536,000",낙찰,"8,660,000",91.90%,2022-10-31,2022_4Q,3
해남 1계 2021-3533,대지,나대지,나대지,전남,진도군,전남 진도군 군내면 둔전리 308-41,"8,280,000","8,280,000",낙찰,"9,880,000",119.30%,2022-07-11,2022_3Q,3
해남 1계 2021-3540(1),전,전,전,전남,완도군,전남 완도군 신지면 송곡리 681-2,"3,366,000","1,885,000",낙찰,"2,000,000",59.40%,2022-10-17,2022_4Q,3
해남 1계 2021-3540(2),전,전,전,전남,완도군,전남 완도군 신지면 월양리 1619,"23,006,000","12,883,000",낙찰,"13,000,000",56.50%,2022-10-17,2022_4Q,3
해남 1계 2021-3595,아파트,아파트,아파트,전남,완도군,"전남 완도군 완도읍 군내리 1154 ,1163-4,1187 현대 101동 3층 306호","132,000,000","73,920,000",낙찰,"98,000,000",74.20%,2022-11-28,2022_4Q,3
해남 1계 2021-3601(1),대지,나대지,나대지,전남,해남군,전남 해남군 송지면 해원리 628-1,"17,388,000","17,388,000",낙찰,"19,690,000",113.20%,2022-07-11,2022_3Q,3
해남 1계 2021-3601(2),전,전,전,전남,해남군,전남 해남군 송지면 해원리 629,"28,140,000","28,140,000",낙찰,"31,200,000",110.90%,2022-07-11,2022_3Q,3
해남 2계 2021-3625(1),답,답,답,전남,해남군,전남 해남군 산이면 덕송리 178-3,"15,990,000","7,163,000",낙찰,"7,200,000",45.00%,2022-10-24,2022_4Q,3
해남 2계 2021-3625(2),단독주택,단독,단독주택,전남,해남군,전남 해남군 산이면 덕송리 373-1,"10,166,340","7,116,000",낙찰,"8,877,000",87.30%,2022-07-18,2022_3Q,3
해남 3계 2021-3632,아파트,아파트,아파트,전남,해남군,전남 해남군 해남읍 구교리 1005 해남파크사이드 101동 10층 1003호,"176,000,000","176,000,000",낙찰,"181,111,000",102.90%,2022-07-25,2022_3Q,3
해남 1계 2021-3656(4),답,답,답,전남,해남군,전남 해남군 황산면 원호리 783-7,"46,200,000","46,200,000",낙찰,"49,020,000",106.10%,2022-08-22,2022_3Q,3
해남 1계 2021-3663(1),전,전,전,전남,해남군,전남 해남군 화원면 성산리 441,"61,428,000","43,000,000",낙찰,"43,100,000",70.20%,2022-10-17,2022_4Q,3
해남 1계 2021-3687,전,전,전,전남,완도군,전남 완도군 금일읍 신구리 1560,"23,180,000","12,981,000",낙찰,"16,500,000",71.20%,2022-11-28,2022_4Q,3
해남 2계 2021-3724,전,전,전,전남,완도군,전남 완도군 신지면 송곡리 218-2,"6,069,000","4,248,000",낙찰,"5,080,000",83.70%,2022-08-29,2022_3Q,3
해남 1계 2021-3748(1),잡종지,잡종지,잡종지,전남,완도군,전남 완도군 군외면 영풍리 699-2,"10,166,000","10,166,000",낙찰,"18,199,500",179.00%,2022-08-22,2022_3Q,3
해남 1계 2021-3748(2),임야,임야,임야,전남,완도군,전남 완도군 군외면 영풍리 710,"426,700","426,700",낙찰,"701,000",164.30%,2022-08-22,2022_3Q,3
해남 1계 2021-3748(3),임야,임야,임야,전남,완도군,전남 완도군 군외면 영풍리 724,"417,200","417,200",낙찰,"551,000",132.10%,2022-08-22,2022_3Q,3
해남 1계 2021-3748(4),전,전,전,전남,완도군,전남 완도군 군외면 영풍리 744-1,"2,320,000","2,320,000",낙찰,"2,420,000",104.30%,2022-08-22,2022_3Q,3
해남 1계 2021-3748(5),답,답,답,전남,완도군,전남 완도군 군외면 영풍리 857,"1,027,000","1,027,000",낙찰,"1,076,000",104.80%,2022-08-22,2022_3Q,3
해남 3계 2021-3793,대지,나대지,나대지,전남,해남군,전남 해남군 화원면 구림리 129,"6,205,000","3,475,000",낙찰,"3,501,000",56.40%,2022-10-31,2022_4Q,3
해남 1계 2021-3809,전,전,전,전남,해남군,전남 해남군 송지면 통호리 188-1,"85,659,600","59,962,000",낙찰,"65,000,000",75.90%,2022-10-17,2022_4Q,3
해남 3계 2021-3847(1),전,전,전,전남,해남군,전남 해남군 화산면 석호리 473,"622,770","349,000",낙찰,"351,000",56.40%,2022-10-31,2022_4Q,3
해남 3계 2021-3847(2),답,답,답,전남,해남군,전남 해남군 화산면 석호리 830-4,"346,200","194,000",낙찰,"201,000",58.10%,2022-10-31,2022_4Q,3
해남 3계 2021-3847(3),답,답,답,전남,해남군,전남 해남군 화산면 석호리 1222-1,"1,932,000","1,082,000",낙찰,"1,101,000",57.00%,2022-10-31,2022_4Q,3
해남 3계 2021-3847(4),전,전,전,전남,해남군,전남 해남군 화산면 송산리 1003,"564,480","316,000",낙찰,"321,000",56.90%,2022-10-31,2022_4Q,3
해남 3계 2021-3847(5),전,전,전,전남,해남군,전남 해남군 화산면 송산리 1004,"823,680","462,000",낙찰,"471,000",57.20%,2022-10-31,2022_4Q,3
해남 3계 2021-3847(6),답,답,답,전남,해남군,전남 해남군 화산면 송산리 1008-2,"249,990","140,000",낙찰,"141,000",56.40%,2022-10-31,2022_4Q,3
해남 2계 2021-3861,선박,기타토지,기타토지,전남,완도군,"전남 완도군 완도읍 장좌리 12-3 :(제3자 (유)대성선박,010-5054-8918)보관","63,485,860","35,552,000",낙찰,"38,122,200",60.00%,2022-08-29,2022_3Q,3
해남 1계 2021-3885(1),답,답,답,전남,완도군,전남 완도군 군외면 대문리 286-1,"4,116,000","4,116,000",낙찰,"4,116,000",100.00%,2022-08-22,2022_3Q,3
해남 1계 2021-3885(2),하천,기타토지,기타토지,전남,완도군,전남 완도군 군외면 대문리 57-2,"615,000","615,000",낙찰,"849,000",138.00%,2022-08-22,2022_3Q,3
해남 1계 2021-3892(1),단독주택,단독,단독주택,전남,진도군,전남 진도군 군내면 월가리 1035-2,"130,516,000","91,361,000",낙찰,"92,800,000",71.10%,2022-10-17,2022_4Q,3
해남 1계 2021-3892(2),전,전,전,전남,진도군,전남 진도군 군내면 월가리 1041-2,"8,770,300","4,911,000",낙찰,"6,719,900",76.60%,2022-11-28,2022_4Q,3
해남 2계 2021-3915,선박,기타토지,기타토지,전남,해남군,전남 해남군 화원면 별암리 선착장:보관(010-5054-8918),"113,200,980","79,241,000",낙찰,"89,241,000",78.80%,2022-07-18,2022_3Q,3
해남 3계 2021-3960,답,답,답,전남,해남군,전남 해남군 마산면 학의리 1423-3,"43,659,000","43,659,000",낙찰,"48,920,000",112.10%,2022-07-25,2022_3Q,3
해남 3계 2021-50218(1),전,전,전,전남,완도군,전남 완도군 소안면 가학리 137-2,"7,483,900","4,191,000",낙찰,"5,444,400",72.70%,2022-09-05,2022_3Q,3
해남 3계 2021-50218(2),답,답,답,전남,완도군,전남 완도군 소안면 가학리 435,"25,937,100","18,156,000",낙찰,"22,110,000",85.20%,2022-07-25,2022_3Q,3
해남 3계 2021-50218(3),전,전,전,전남,완도군,전남 완도군 소안면 가학리 503,"9,239,400","4,657,000",낙찰,"4,660,000",50.40%,2022-09-05,2022_3Q,3
해남 2계 2021-50386,전,전,전,전남,해남군,전남 해남군 문내면 고당리 34,"31,656,000","7,262,000",낙찰,"8,120,000",25.70%,2022-07-18,2022_3Q,3
해남 1계 2021-50454,임야,임야,임야,전남,해남군,전남 해남군 화원면 인지리 산132,"18,981,600","4,354,000",낙찰,"4,800,120",25.30%,2022-08-22,2022_3Q,3
해남 3계 2021-51068(1),전,전,전,전남,해남군,전남 해남군 화산면 안호리 640,"4,089,760","1,832,000",낙찰,"2,299,000",56.20%,2022-07-25,2022_3Q,3
해남 2계 2021-51082(2),전,전,전,전남,해남군,전남 해남군 문내면 석교리 887,"2,070,720","475,000",낙찰,"475,111",22.90%,2022-10-24,2022_4Q,3
해남 3계 2021-51105,답,답,답,전남,진도군,전남 진도군 조도면 맹성리 742,"3,574,200","1,602,000",낙찰,"2,230,000",62.40%,2022-07-25,2022_3Q,3
해남 2계 2021-51129,전,전,전,전남,완도군,전남 완도군 고금면 덕동리 산101-2,"35,751,300","12,814,000",낙찰,"13,510,000",37.80%,2022-07-18,2022_3Q,3
해남 2계 2021-51358(1),단독주택,단독,단독주택,전남,해남군,전남 해남군 산이면 예정리 538,"103,961,600","58,218,000",낙찰,"61,271,828",58.90%,2022-07-18,2022_3Q,3
해남 1계 2021-51426(3),근린상가,근린상가,근린상가,전남,완도군,"전남 완도군 완도읍 군내리 1150-1 ,-4,-6,1256-8,가용리 50-83,-101 주건축물 1동 4층 401호","371,680,000","208,141,000",낙찰,"218,300,000",58.70%,2022-07-11,2022_3Q,3
해남 3계 2021-51464,단독주택,단독,단독주택,전남,해남군,전남 해남군 문내면 동외리 586-8,"107,016,000","74,911,000",낙찰,"81,000,000",75.70%,2022-10-31,2022_4Q,3
해남 1계 2021-51600,공장,공장(지식산업센터 업무시설),공장,전남,진도군,전남 진도군 고군면 내산리 460-3,"6,300,000","2,822,000",낙찰,"2,850,000",45.20%,2022-08-22,2022_3Q,3
해남 3계 2021-51624,답,답,답,전남,진도군,전남 진도군 의신면 만길리 718,"9,324,000","3,342,000",낙찰,"3,565,600",38.20%,2022-10-31,2022_4Q,3
해남 1계 2021-51662(1),임야,임야,임야,전남,해남군,전남 해남군 화원면 구림리 산109,"45,342,000","10,400,000",낙찰,"10,400,120",22.90%,2022-08-22,2022_3Q,3
해남 3계 2021-51808(1),전,전,전,전남,해남군,전남 해남군 문내면 무고리 89,"29,718,000","13,314,000",낙찰,"17,520,000",59.00%,2022-07-25,2022_3Q,3
해남 2계 2021-51990,선박,기타토지,기타토지,전남,완도군,"전남 완도군 완도읍 죽청리 (주)와이제이마린, 선착장 정박,연락처010-2907-3268","138,405,400","62,006,000",낙찰,"70,010,000",50.60%,2022-07-18,2022_3Q,3
해남 3계 2021-52009,임야,임야,임야,전남,해남군,전남 해남군 마산면 학의리 산148-3,"61,129,400","27,386,000",낙찰,"31,119,900",50.90%,2022-09-05,2022_3Q,3
해남 3계 2021-52078,전,전,전,전남,해남군,전남 해남군 산이면 상공리 286-3,"4,256,000","2,383,000",낙찰,"3,100,000",72.80%,2022-07-25,2022_3Q,3
해남 1계 2021-52306,임야,임야,임야,전남,해남군,전남 해남군 화원면 영호리 산146-1,"63,225,000","14,502,000",낙찰,"15,485,010",24.50%,2022-10-17,2022_4Q,3
해남 1계 2021-52320,식물관련시설,기타건물,기타토지,전남,완도군,전남 완도군 고금면 덕동리 696,"142,344,700","79,713,000",낙찰,"105,000,000",73.80%,2022-07-11,2022_3Q,3
해남 1계 2021-52436(2),전,전,전,전남,해남군,전남 해남군 화원면 금평리 557,"71,849,000","25,750,000",낙찰,"27,599,000",38.40%,2022-10-17,2022_4Q,3
해남 3계 2021-52498,공장,공장(지식산업센터 업무시설),공장,전남,완도군,전남 완도군 노화읍 고막리 683-1,"165,104,600","59,173,000",낙찰,"71,009,999",43.00%,2022-12-12,2022_4Q,3
해남 3계 2021-52559(1),전,전,전,전남,해남군,전남 해남군 황산면 한자리 705,"1,797,600","1,797,600",낙찰,"1,880,000",104.60%,2022-07-25,2022_3Q,3
해남 3계 2021-52559(2),전,전,전,전남,해남군,전남 해남군 황산면 한자리 709,"3,827,600","3,827,600",낙찰,"4,000,088",104.50%,2022-07-25,2022_3Q,3
해남 3계 2021-52559(3),전,전,전,전남,해남군,전남 해남군 황산면 한자리 712,"1,749,800","1,749,800",낙찰,"2,190,000",125.20%,2022-07-25,2022_3Q,3
해남 3계 2021-52559(4),전,전,전,전남,해남군,전남 해남군 황산면 한자리 715,"4,568,200","4,568,200",낙찰,"4,880,000",106.80%,2022-07-25,2022_3Q,3
해남 3계 2021-52566(1),답,답,답,전남,해남군,전남 해남군 황산면 관춘리 65-4,"33,792,000","12,110,000",낙찰,"13,139,000",38.90%,2022-10-31,2022_4Q,3
해남 3계 2021-52566(2),전,전,전,전남,해남군,전남 해남군 황산면 관춘리 204,"18,252,000","8,177,000",낙찰,"8,300,000",45.50%,2022-09-05,2022_3Q,3
