사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
창원 1계 2008-32569,점포,경남 김해시 삼문동 77-1,"252,378,900","129,218,000",낙찰(3/4),"175,100,000",69.4%,2010.01.06
창원 7계 2008-33609(1),근린상가,경남 김해시 관동동 450-3 부자빌딩투 4층 401호,"483,000,000","51,862,000",낙찰(10/11),"55,500,000",11.5%,2010.01.27
창원 7계 2008-33609(2),근린상가,경남 김해시 관동동 450-3 부자빌딩투 5층 501호,"483,000,000","41,490,000",낙찰(11/12),"41,500,000",8.6%,2010.02.19
창원 7계 2008-33609(3),근린상가,경남 김해시 관동동 450-3 부자빌딩투 6층 601호,"483,000,000","33,192,000",낙찰(12/13),"42,560,000",8.8%,2010.03.23
창원 4계 2008-34077(1),근린상가,경남 창원시 마산합포구 오동동 152-39,"1,037,863,560","425,109,000",낙찰(4/5),"435,000,000",41.9%,2010.02.18
창원 1계 2008-34244(1),답,경남 창원시 마산합포구 진북면 망곡리 64-5,"6,500,040","1,090,000",낙찰(8/9),"1,110,000",17.1%,2010.01.06
창원 1계 2008-34244(2),도로,경남 창원시 마산합포구 진북면 망곡리 82-6,"21,208,000","3,558,000",낙찰(8/9),"4,370,000",20.6%,2010.01.06
창원 9계 2008-34909,근린상가,경남 창원시 성산구 중앙동 98-1 삼일상가 3층 5호,"155,000,000","40,633,000",낙찰(6/7),"50,810,000",32.8%,2010.02.26
창원 10계 2008-35407,선박,경남 창원시 마산합포구 구산면 도섬앞 흑암등대앞해상 정박 (진해만(주)세계해운상사 감수보존중),"28,000,000,000","1,924,146,000",낙찰(12/13),"2,704,060,000",9.7%,2010.04.08
창원 9계 2008-35599,공장,"경남 김해시 한림면 용덕리 834 ,835,836,1034","1,127,532,020","577,297,000",낙찰(3/4),"711,000,000",63.1%,2010.01.28
창원 9계 2008-35995(2),답,경남 함안군 가야읍 묘사리 58-1,"13,216,000","5,415,000",낙찰(5/6),"5,620,000",42.5%,2010.04.30
창원 9계 2008-35995(3),전,경남 함안군 가야읍 묘사리 67-1,"12,740,000","6,524,000",낙찰(3/4),"6,524,000",51.2%,2010.01.28
창원 9계 2008-35995(4),답,경남 함안군 가야읍 묘사리 93-5,"6,009,000","2,463,000",낙찰(4/6),"3,000,000",49.9%,2010.04.30
창원 9계 2008-35995(5),답,경남 함안군 가야읍 묘사리 94-6,"4,950,000","3,168,000",기각(2/3),0,0%,2010.01.21
창원 9계 2008-35995(7),답,경남 의령군 의령읍 상리 313,"2,024,000","1,037,000",낙찰(3/4),"1,100,000",54.3%,2010.01.28
창원 3계 2009-132,임야,경남 김해시 상동면 대감리 1058-2,"23,657,180","15,141,000",낙찰(2/3),"18,500,000",78.2%,2010.02.22
창원 3계 2009-231(1),공장,경남 창원시 마산합포구 진북면 망곡리 619-41,"258,901,630","207,121,000",낙찰(1/2),"207,121,000",80.0%,2010.02.22
창원 3계 2009-231(2),주상복합(상가),경남 창원시 마산합포구 해운동 37-4 대동씨코아상가 1층 136호,"31,000,000","10,158,000",낙찰(5/6),"10,550,000",34.0%,2010.06.28
창원 7계 2009-743,공장,"경남 김해시 진례면 담안리 547-2 ,548-2 A동,B동,C동호","2,013,139,200","1,288,409,000",낙찰(2/3),"1,312,888,000",65.2%,2010.02.19
창원 8계 2009-750(1),근린상가,경남 창원시 마산합포구 창동 197 창동공화국 지하층 201호,"606,000,000","65,069,000",낙찰(10/11),"76,300,000",12.6%,2010.04.07
창원 8계 2009-750(3),근린상가,경남 창원시 마산합포구 창동 197 창동공화국 지하층 103호,"270,000,000","28,990,000",낙찰(10/12),"35,000,000",13.0%,2010.06.15
창원 8계 2009-750(4),근린상가,경남 창원시 마산합포구 창동 197 창동공화국 지하층 104호,"60,000,000","8,053,000",낙찰(9/10),"9,190,000",15.3%,2010.03.09
창원 8계 2009-750(5),근린상가,경남 창원시 마산합포구 창동 197 창동공화국 지하층 105호,"58,000,000","7,785,000",낙찰(9/10),"8,890,000",15.3%,2010.03.09
창원 8계 2009-750(8),근린상가,경남 창원시 마산합포구 창동 197 창동공화국 지하층 111호,"83,000,000","13,925,000",낙찰(8/9),0,0%,2010.02.09
창원 8계 2009-750(9),근린상가,경남 창원시 마산합포구 창동 197 창동공화국 3층 301호,"3,500,000,000","375,810,000",낙찰(10/12),"512,700,000",14.6%,2010.06.15
창원 8계 2009-1234,차량,경남 창원시 성산구 귀곡동 555 (주)한신고속관광내 보관,"85,000,000","43,520,000",낙찰(3/4),"51,439,000",60.5%,2010.02.09
창원 10계 2009-1258,근린상가,경남 창원시 성산구 중앙동 96-1 기산파라다이스빌딩 지하1층 101호,"990,000,000","259,522,000",낙찰(6/8),"310,099,000",31.3%,2010.03.11
창원 10계 2009-1470(2),아파트상가,"경남 창원시 성산구 가음동 21-20 ,-46,-47,-48 가음동 상가동 2층 16호","65,000,000","17,039,000",낙찰(6/7),"20,000,000",30.8%,2010.01.14
창원 1계 2009-1760,근린상가,경남 창원시 성산구 중앙동 97-6 캔버라타운 18층 1801호,"570,000,000","149,422,000",낙찰(6/8),"160,000,000",28.1%,2010.01.06
창원 7계 2009-2022,단독주택,경남 김해시 구산동 276-9,"222,139,720","177,712,000",취하(1/1),0,0%,2010.03.22
창원 9계 2009-2046,아파트,"경남 김해시 대성동 411-6 ,-9,-10,-11,-12 부림 가동 3층 303호","50,000,000","50,000,000",취하(0/1),0,0%,2010.06.18
창원 3계 2009-2084,대지,경남 창원시 마산합포구 산호동 556-12,"45,169,410","18,502,000",낙찰(4/5),"19,001,000",42.1%,2010.02.22
창원 7계 2009-2435(1),주상복합(상가),경남 창원시 진해구 태평동 86-52 신생 2층 207호,"60,000,000","12,583,000",낙찰(7/9),"16,399,000",27.3%,2010.02.19
창원 7계 2009-2435(2),주상복합(상가),경남 창원시 진해구 태평동 86-52 신생 2층 208호,"64,000,000","13,422,000",낙찰(7/9),"17,199,000",26.9%,2010.02.19
창원 9계 2009-2541,근린상가,경남 창원시 성산구 중앙동 99-1 메가플렉스 7층 709호,"230,000,000","30,871,000",낙찰(9/10),"33,350,000",14.5%,2010.02.26
창원 9계 2009-4011,공장,"경남 김해시 주촌면 망덕리 291-1 1동,2동,3동호","1,330,169,460","1,064,136,000",낙찰(1/2),"1,215,900,000",91.4%,2010.01.28
창원 5계 2009-4073(2),임야,경남 창원시 의창구 동읍 봉강리 산62-2,"82,640,000","52,890,000",낙찰(2/3),"61,500,000",74.4%,2010.01.29
창원 10계 2009-4851,점포,"경남 함안군 대산면 구혜리 258-3 ,259-3,260-3 A동,B동호","655,223,750","335,474,000",낙찰(3/4),"386,906,000",59.0%,2010.01.14
창원 8계 2009-5236,전,경남 창원시 마산합포구 현동 1173,"4,711,200","1,235,000",낙찰(6/7),"1,510,000",32.1%,2010.04.07
창원 6계 2009-5502,단독주택,경남 창원시 의창구 동정동 367-3,"439,986,480","281,591,000",기각(2/2),0,0%,2010.02.03
창원 8계 2009-5533,답,경남 김해시 한림면 가산리 838,"32,926,800","21,073,000",낙찰(5/6),"23,850,000",72.4%,2010.01.05
창원 2계 2009-5564,공장,경남 김해시 생림면 안양리 276-1,"384,988,000","246,392,000",낙찰(2/3),"281,900,000",73.2%,2010.01.07
창원 5계 2009-5595(1),목욕시설,경남 창원시 의창구 명서동 207-4 1층 101호,"1,024,000,000","268,435,000",낙찰(6/7),"314,585,000",30.7%,2010.01.29
창원 5계 2009-5595(6),숙박시설,경남 창원시 의창구 명서동 207-4 7층 701호,"209,000,000","68,485,000",낙찰(4/6),"73,500,000",35.2%,2010.02.25
창원 5계 2009-5694,근린상가,경남 김해시 내동 1131-4 휴앤락몰 2층 241호,"182,000,000","38,168,000",낙찰(7/8),"54,600,000",30.0%,2010.01.29
창원 7계 2009-5816,오피스텔(상가),경남 창원시 성산구 용호동 73-49 창원 지하2층 2호,"370,000,000","49,661,000",낙찰(9/10),"65,888,000",17.8%,2010.03.23
창원 3계 2009-5878,도로,경남 김해시 주촌면 내삼리 1128-8,"436,560,000","114,441,000",낙찰(6/7),"121,020,000",27.7%,2010.01.26
창원 2계 2009-5960,근린상가,"경남 창원시 의창구 팔용동 30-1 ,-2,-5,-7 파비뉴21 4층 4105호","60,000,000","8,053,000",낙찰(9/10),"8,120,000",13.5%,2010.03.10
창원 6계 2009-6000,다세대,경남 김해시 삼정동 46-7 중앙그린빌라 4층 502호,"70,000,000","56,000,000",낙찰(1/2),"62,544,000",89.3%,2010.03.25
창원 8계 2009-6024,점포,경남 창원시 마산합포구 중성동 5,"71,810,000","29,413,000",낙찰(4/6),"29,500,000",41.1%,2010.01.05
창원 6계 2009-6406,근린상가,경남 김해시 내동 1133-4,"5,046,882,810","2,584,004,000",낙찰(3/4),"3,111,110,000",61.6%,2010.03.25
창원 4계 2009-6482,근린상가,경남 창원시 마산합포구 남성동 110-1,"515,742,450","211,248,000",낙찰(4/6),"250,000,000",48.5%,2010.01.20
창원 2계 2009-6567,전,경남 창원시 마산회원구 회원동 240-1,"20,880,000","6,842,000",낙찰(5/7),"7,560,000",36.2%,2010.01.07
창원 6계 2009-6604,근린상가,경남 김해시 구산동 302-11,"194,259,180","155,407,000",취하(1/2),0,0%,2010.02.23
창원 8계 2009-6635(1),오피스텔(상가),경남 창원시 성산구 중앙동 95-1 하이페르 1층 119호,"103,000,000","33,751,000",낙찰(5/6),"38,777,000",37.6%,2010.02.09
창원 8계 2009-6635(2),오피스텔(상가),경남 창원시 성산구 중앙동 95-1 하이페르 2층 201호,"436,000,000","142,869,000",낙찰(5/6),"153,110,000",35.1%,2010.02.09
창원 5계 2009-6697(1),답,경남 함안군 대산면 하기리 966-1,"2,664,000","1,091,000",낙찰(5/6),"1,900,000",71.3%,2010.03.26
창원 5계 2009-6697(2),전,경남 함안군 대산면 하기리 995,"4,430,000","1,814,000",낙찰(5/6),"1,821,000",41.1%,2010.03.26
창원 5계 2009-6697(3),전,경남 함안군 대산면 하기리 1003,"11,140,000","4,563,000",낙찰(5/6),"4,900,000",44.0%,2010.03.26
창원 10계 2009-6833,근린상가,경남 김해시 내동 1119-2 청림텍스타운 4층 402호,"270,000,000","138,240,000",낙찰(3/4),"161,090,000",59.7%,2010.03.11
창원 2계 2009-6857(1),임야,경남 창원시 의창구 북면 내곡리 산8,"5,781,688,000","4,625,350,000",취하(1/1),0,0%,2010.02.10
창원 2계 2009-6857(2),임야,경남 창원시 의창구 북면 내곡리 산35,"5,122,524,000","4,098,019,000",취하(1/1),0,0%,2010.02.10
창원 2계 2009-6857(3),임야,경남 창원시 의창구 북면 내곡리 산46,"5,040,496,000","4,032,397,000",취하(1/1),0,0%,2010.02.10
창원 2계 2009-6857(4),임야,경남 창원시 의창구 북면 내곡리 산137,"216,300,000","173,040,000",취하(1/1),0,0%,2010.02.10
창원 1계 2009-6949,전,경남 함안군 가야읍 가야리 77,"4,998,000","2,046,000",낙찰(4/5),"2,310,000",46.2%,2010.01.06
창원 2계 2009-6956,전,경남 창원시 마산합포구 진북면 정현리 240,"11,190,620","3,667,000",낙찰(5/7),"3,730,000",33.3%,2010.05.12
창원 4계 2009-7072(3),다세대,경남 창원시 마산합포구 대성동2가 4-37 신안빌라 2층 201호,"85,000,000","54,400,000",낙찰(2/5),"70,010,000",82.4%,2010.03.19
창원 6계 2009-7409,근린상가,경남 창원시 마산합포구 남성동 142-71,"2,361,614,080","967,317,000",낙찰(4/5),"987,650,000",41.8%,2010.02.23
창원 6계 2009-7492(1),주상복합(상가),"경남 창원시 마산회원구 회원동 212-1 ,214-3 고려화이트빌 상가층 101호","150,000,000","96,000,000",낙찰(2/3),"110,770,000",73.8%,2010.02.23
창원 6계 2009-7492(2),주상복합(상가),"경남 창원시 마산회원구 회원동 212-1 ,214-3 고려화이트빌 상가층 103호","150,000,000","76,800,000",낙찰(3/4),"89,399,000",59.6%,2010.03.25
창원 6계 2009-7492(3),아파트상가,경남 함안군 칠서면 무릉리 1122 칠서에이스임대 상가동 3층 302호,"250,000,000","65,536,000",낙찰(6/7),"80,001,000",32.0%,2010.06.25
창원 10계 2009-7539(3),근린상가,경남 김해시 삼계동 1479-3 세원빌딩 2층 202호,"228,000,000","93,389,000",낙찰(4/5),"106,100,000",46.5%,2010.01.14
창원 3계 2009-7560,대지,경남 창원시 마산합포구 오동동 251-68,"16,170,000","6,623,000",낙찰(4/5),"6,990,000",43.2%,2010.05.24
창원 7계 2009-7621(1),임야,경남 함안군 법수면 강주리 267-1,"580,171,000","237,638,000",낙찰(4/5),"265,000,000",45.7%,2010.02.19
창원 7계 2009-7621(2),답,경남 함안군 법수면 강주리 290,"30,225,000","15,475,000",낙찰(3/4),"15,560,000",51.5%,2010.01.27
창원 2계 2009-7652,근린상가,경남 창원시 마산회원구 내서읍 호계리 53-2 코코프라자 지하층 102호,"70,000,000","14,680,000",취하(7/7),0,0%,2010.02.10
창원 1계 2009-7744,축사,"경남 함안군 가야읍 산서리 596 ,-1 A동,B동,C동호","523,836,100","268,204,000",취하(3/3),0,0%,2010.06.04
창원 2계 2009-7751,근린상가,경남 김해시 대청동 62-6 다성아워스 8층 801호,"255,000,000","83,558,000",낙찰(5/6),"101,529,000",39.8%,2010.02.10
창원 7계 2009-7904,근린상가,경남 창원시 성산구 중앙동 99-1 메가플렉스 8층 808호,"370,000,000","49,661,000",낙찰(9/10),"58,100,000",15.7%,2010.03.23
창원 5계 2009-7980,공장,경남 김해시 상동면 우계리 826-12,"808,013,400","413,703,000",낙찰(3/4),"451,678,000",55.9%,2010.04.29
창원 10계 2009-8037(6),근린상가,경남 창원시 의창구 명서동 202-3 모비딕빌딩 1층 101호,"760,000,000","249,037,000",낙찰(5/6),"319,990,000",42.1%,2010.01.14
창원 5계 2009-8129,다세대,경남 창원시 성산구 안민동 53 4층 401호,"65,000,000","41,600,000",낙찰(2/3),"52,530,000",80.8%,2010.01.29
창원 5계 2009-8174,아파트,경남 김해시 삼계동 1439-5 화정마을 아이파크가야 413동 14층 1402호,"190,000,000","152,000,000",낙찰(1/2),"170,000,000",89.5%,2010.02.25
창원 6계 2009-8181,공장,경남 김해시 삼방동 104-5,"739,790,000","473,466,000",낙찰(2/3),"540,000,000",73.0%,2010.01.25
창원 5계 2009-8280,공장,경남 김해시 한림면 퇴래리 926,"2,937,961,500","1,880,295,000",낙찰(2/3),"1,880,729,500",64.0%,2010.02.25
창원 6계 2009-8297,의료시설,경남 창원시 진해구 용원동 1217-2 에스메디칼,"5,851,588,920","3,745,017,000",낙찰(2/4),"3,750,000,000",64.1%,2010.04.26
창원 8계 2009-8310,근린상가,경남 김해시 대청동 72-3 풍림위너스타운 2층 201호,"350,000,000","91,750,000",낙찰(6/7),"97,777,000",27.9%,2010.02.09
창원 5계 2009-8570(1),답,경남 김해시 한림면 퇴래리 767,"375,709,000","240,454,000",낙찰(2/3),"248,500,000",66.1%,2010.02.25
창원 5계 2009-8570(2),답,경남 김해시 한림면 퇴래리 764-1,"138,252,000","88,482,000",낙찰(2/3),"95,100,000",68.8%,2010.02.25
창원 6계 2009-8587(1),답,경남 김해시 율하동 828,"188,870,000","120,877,000",낙찰(2/4),"140,500,000",74.4%,2010.04.26
창원 6계 2009-8587(2),답,경남 김해시 율하동 840,"136,000,000","108,800,000",낙찰(2/3),"121,100,000",89.0%,2010.06.25
창원 2계 2009-8754(1),답,경남 창원시 진해구 서중동 449,"4,599,191","1,205,000",낙찰(6/7),"1,370,000",29.8%,2010.03.10
창원 2계 2009-8754(2),임야,경남 창원시 진해구 서중동 산50,"46,558,855","15,256,000",낙찰(5/6),"17,110,000",36.7%,2010.02.10
창원 2계 2009-8846(1),아파트상가,"경남 창원시 마산회원구 봉암동 277 ,산51-4 서광 상가동 지하101호","117,000,000","15,703,000",낙찰(9/10),"20,500,000",17.5%,2010.03.10
창원 3계 2009-8853,아파트상가,"경남 창원시 마산회원구 봉암동 277 ,산51-4 서광 상가동 2층 201호","72,000,000","23,593,000",낙찰(5/6),"25,700,000",35.7%,2010.01.26
창원 10계 2009-9016,근린상가,"경남 창원시 의창구 봉곡동 61-10 ,-16,-17 봉곡프라자 지하층 98호","13,000,000","2,726,000",낙찰(7/8),"3,010,000",23.2%,2010.02.11
창원 8계 2009-9092,근린상가,경남 창원시 마산합포구 해운동 58-3 경민시티텔 2층 201-1호,"50,000,000","32,000,000",기각(2/2),0,0%,2010.02.09
창원 5계 2009-9351,주상복합(주거),경남 창원시 마산합포구 산호동 309 한효 나동 4층 401호,"90,000,000","57,600,000",낙찰(2/3),"75,800,000",84.2%,2010.01.29
창원 1계 2009-9412,오피스텔(상가),경남 창원시 마산회원구 석전동 245-6 석전 12층 1201호,"360,000,000","94,372,000",취하(6/7),0,0%,2010.02.09
창원 5계 2009-9450,공장,경남 의령군 봉수면 삼가리 봉수농공단지 75-1,"2,206,109,000","1,129,528,000",낙찰(3/4),"1,324,200,000",60.0%,2010.01.29
창원 9계 2009-9498,근린상가,경남 창원시 마산회원구 내서읍 호계리 53-2 코코프라자 1층 106호,"2,690,000,000","705,168,000",낙찰(6/7),"831,100,000",30.9%,2010.03.31
창원 10계 2009-9504(1),전,경남 함안군 가야읍 신음리 1111-4,"8,316,000","3,406,000",낙찰(4/5),"4,516,000",54.3%,2010.02.11
창원 10계 2009-9504(2),임야,경남 함안군 가야읍 신음리 산49,"86,736,000","35,527,000",낙찰(4/5),"42,500,000",49.0%,2010.02.11
창원 1계 2009-9610,단독주택,경남 창원시 성산구 남양동 40-16,"310,641,880","248,514,000",취하(1/1),0,0%,2010.02.03
창원 7계 2009-9771(1),전,경남 창원시 의창구 봉림동 674,"26,176,330","10,722,000",낙찰(4/6),"11,100,000",42.4%,2010.02.19
창원 7계 2009-9771(2),임야,경남 창원시 의창구 도계동 산89-1,"15,700,000","2,634,000",낙찰(8/9),"3,600,000",22.9%,2010.05.27
창원 4계 2009-9849,근린상가,경남 창원시 성산구 상남동 4-2 백양상가 4층 403호,"105,000,000","27,525,000",낙찰(6/7),"30,200,000",28.8%,2010.01.20
창원 5계 2009-9955,근린상가,경남 창원시 마산합포구 부림동 32-449 부림시장 A동 219호,"25,000,000","2,684,000",낙찰(10/11),"3,700,000",14.8%,2010.06.29
창원 9계 2009-9993(2),전,경남 의령군 대의면 추산리 143,"1,032,000","340,000",낙찰(5/7),"341,000",33.0%,2010.01.28
창원 3계 2009-10023,숙박시설,"경남 김해시 진영읍 설창리 555-11 ,-14","1,770,969,600","1,133,421,000",기각(2/2),0,0%,2010.01.26
창원 5계 2009-10146,숙박시설,경남 창원시 마산합포구 신포동2가 20-4,"609,463,850","312,046,000",낙찰(3/4),"375,000,000",61.5%,2010.01.29
창원 10계 2009-10191,근린주택,경남 창원시 마산회원구 구암동 1216-11,"118,809,320","60,830,000",낙찰(3/4),"80,500,000",67.8%,2010.02.11
창원 6계 2009-10252,아파트상가,"경남 창원시 마산회원구 구암동 87 ,88-1,-2,89 구암대동타운 주상가11-A동 2층 206호","30,000,000","7,864,000",낙찰(6/7),"9,831,000",32.8%,2010.01.25
창원 5계 2009-10443,단독주택,경남 김해시 어방동 719-7,"138,555,900","70,941,000",기각(4/4),0,0%,2010.01.18
창원 2계 2009-10610,근린상가,경남 창원시 성산구 외동 853-6 창원로데오존 1층 138호,"137,000,000","109,600,000",낙찰(1/2),"123,100,000",89.9%,2010.02.10
창원 6계 2009-10658(1),근린상가,경남 창원시 성산구 내동 456-16 공단상가 3층 307호,"63,000,000","25,805,000",낙찰(4/5),"31,570,000",50.1%,2010.01.25
창원 6계 2009-10658(2),근린상가,경남 창원시 성산구 내동 456-16 공단상가 3층 308-1호,"47,000,000","19,251,000",낙찰(4/5),"20,720,000",44.1%,2010.01.25
창원 3계 2009-10726,공장,"경남 김해시 한림면 신천리 297-3 ,298,-3,-4 (현:297-3지상)","1,016,670,000","416,428,000",낙찰(4/5),"515,000,000",50.7%,2010.01.26
창원 2계 2009-10924,창고,경남 창원시 마산합포구 장군동3가 13-4,"1,010,027,520","517,134,000",낙찰(3/4),"518,500,000",51.3%,2010.01.07
창원 3계 2009-10931,도로,경남 창원시 마산회원구 구암동 98-44,"5,592,300","1,173,000",낙찰(7/8),"1,200,000",21.5%,2010.02.22
창원 8계 2009-10986,점포,"경남 창원시 진해구 여좌동 307-3 ,309-6 (현:309-6지상)","81,919,910","52,429,000",낙찰(2/3),"55,770,000",68.1%,2010.05.07
창원 2계 2009-11224,근린상가,"경남 창원시 의창구 도계동 333-4 일출빌딩 지하층 1,2호","700,000,000","229,376,000",낙찰(5/6),"232,080,000",33.2%,2010.01.07
창원 1계 2009-11316,근린상가,경남 창원시 성산구 상남동 14-4 다성쉘빌딩 3층 302호,"278,000,000","142,336,000",낙찰(3/4),"145,155,000",52.2%,2010.01.06
창원 10계 2009-11408,근린상가,경남 김해시 구산동 1050-2 다이아몬드빌딩 1층 107호,"818,000,000","335,053,000",낙찰(4/5),"381,500,000",46.6%,2010.04.08
창원 1계 2009-11415,숙박시설,경남 창원시 의창구 명서동 199-2 3층,"954,000,000","250,085,000",낙찰(6/7),"306,170,000",32.1%,2010.02.03
창원 3계 2009-11439,공장,경남 김해시 진영읍 방동리 252,"1,306,244,800","835,997,000",낙찰(2/3),"961,100,000",73.6%,2010.03.24
창원 10계 2009-11606,공장,경남 김해시 주촌면 내삼리 1244-32,"2,505,110,680","1,282,617,000",낙찰(3/4),"1,531,000,000",61.1%,2010.01.14
창원 9계 2009-11798,근린상가,경남 창원시 성산구 중앙동 98-6 덕산그린피아 5층 501-2호,"3,050,000,000","999,424,000",낙찰(5/6),"1,228,777,000",40.3%,2010.01.28
창원 3계 2009-11934(1),대지,경남 창원시 진해구 수도동 50,"36,021,000","20,223,000",낙찰(0/1),"22,110,000",61.4%,2010.03.24
창원 3계 2009-11934(2),대지,경남 창원시 진해구 수도동 116,"16,462,500","9,331,000",낙찰(2/3),"9,520,000",57.8%,2010.05.24
창원 4계 2009-11941(2),답,경남 창원시 마산회원구 회원동 719-3,"38,635,200","19,781,000",낙찰(3/4),"19,819,000",51.3%,2010.02.18
창원 10계 2009-12005(1),근린상가,경남 김해시 부곡동 809-3 엠파이어상가일관 3층 304호,"146,000,000","59,802,000",낙찰(4/6),"67,800,000",46.4%,2010.03.11
창원 9계 2009-12081,전,경남 함안군 칠서면 용성리 373-1,"21,310,600","10,912,000",낙찰(3/4),"13,010,000",61.0%,2010.06.30
창원 3계 2009-12166(3),도로,경남 김해시 생림면 생철리 561-5,"700,000","700,000",낙찰(0/1),"760,000",108.6%,2010.05.24
창원 3계 2009-12166(4),전,경남 김해시 생림면 생철리 592,"18,757,000","18,757,000",낙찰(0/1),"31,777,777",169.4%,2010.05.24
창원 3계 2009-12166(5),임야,경남 김해시 생림면 생철리 598-1,"6,239,000","6,239,000",낙찰(0/1),"6,310,000",101.1%,2010.05.24
창원 3계 2009-12166(6),임야,경남 김해시 생림면 생철리 601,"1,305,000","1,305,000",낙찰(0/1),"1,410,000",108.0%,2010.05.24
창원 3계 2009-12166(7),도로,경남 김해시 생림면 생철리 615-2,"286,000","286,000",낙찰(0/1),"300,000",104.9%,2010.05.24
창원 7계 2009-12180(1),아파트상가,경남 창원시 성산구 남양동 20 성원1차 상가동 지하층 1-2-3호,"95,000,000","38,912,000",낙찰(4/5),"39,150,000",41.2%,2010.05.27
창원 7계 2009-12180(2),아파트상가,경남 창원시 성산구 남양동 20 성원1차 상가동 지하층 1-2-6호,"44,000,000","18,022,000",낙찰(4/5),"18,050,000",41.0%,2010.05.27
창원 5계 2009-12340,근린상가,경남 창원시 성산구 중앙동 98-6 덕산그린피아 1층 144호,"46,000,000","12,059,000",낙찰(6/7),"12,100,000",26.3%,2010.03.26
창원 6계 2009-12449,대지,경남 함안군 칠북면 이령리 51-7,"9,870,000","9,870,000",낙찰(0/1),"12,871,110",130.4%,2010.01.25
창원 7계 2009-12456,임야,경남 창원시 마산합포구 예곡동 552-2,"99,150,000","40,612,000",낙찰(4/6),"41,200,000",41.6%,2010.01.27
창원 2계 2009-12500,근린상가,경남 창원시 진해구 충무동 12-1,"136,884,840","109,508,000",취하(1/1),0,0%,2010.01.07
창원 2계 2009-12609,아파트,"경남 창원시 마산합포구 대내동 1-17 ,-18,-21,-22,-28,-43,-49,-50 대내 7층 801호","240,000,000","122,880,000",낙찰(3/5),"131,280,000",54.7%,2010.02.10
창원 3계 2009-12715,아파트,경남 김해시 동상동 동상대성지구10블럭1노트 롯데캐슬가야1단지 107동 4층 406호,"180,000,000","144,000,000",낙찰(1/2),"160,470,000",89.1%,2010.06.28
창원 4계 2009-12722,오피스텔(상가),"경남 창원시 의창구 팔용동 30-1 ,-2,-5,-7 파비뉴21(뉴코아아울렛) 8층 8002호","705,000,000","147,849,000",낙찰(7/8),"151,000,000",21.4%,2010.02.18
창원 9계 2009-12975(2),주상복합(주거),경남 창원시 마산합포구 신포동1가 2-10 신우희가로밀리온 8층 807호,"160,000,000","65,536,000",낙찰(4/6),"71,550,000",44.7%,2010.02.26
창원 5계 2009-13121,아파트,경남 김해시 동상동 대성지구10블럭1롯트 롯데캐슬가야1단지 102동 6층 604호,"330,000,000","211,200,000",낙찰(2/3),"245,700,000",74.5%,2010.01.29
창원 5계 2009-13336,근린상가,"경남 창원시 진해구 용원동 1119 ,-1,-2,-4 그린피아 3층 304호","285,000,000","93,389,000",낙찰(5/6),"105,450,000",37.0%,2010.01.29
창원 1계 2009-13381(1),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 1층 101호,"1,530,000,000","626,688,000",낙찰(4/5),"838,999,000",54.8%,2010.02.03
창원 1계 2009-13381(2),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 2층 201호,"630,000,000","322,560,000",낙찰(3/4),"322,671,000",51.2%,2010.01.06
창원 1계 2009-13381(3),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 3층 301호,"550,000,000","281,600,000",낙찰(3/4),"282,000,000",51.3%,2010.01.06
창원 1계 2009-13381(4),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 4층 401호,"460,000,000","235,520,000",낙찰(3/4),"236,000,000",51.3%,2010.01.06
창원 1계 2009-13381(5),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 5층 501호,"455,000,000","186,368,000",낙찰(4/5),"198,668,000",43.7%,2010.02.03
창원 1계 2009-13381(6),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 6층 601호,"460,000,000","188,416,000",낙찰(4/5),"190,118,000",41.3%,2010.02.03
창원 1계 2009-13381(7),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 7층 701호,"460,000,000","150,733,000",낙찰(5/6),"189,999,000",41.3%,2010.03.03
창원 1계 2009-13381(8),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 8층 801호,"460,000,000","188,416,000",낙찰(4/5),"200,100,000",43.5%,2010.02.03
창원 1계 2009-13381(9),근린상가,경남 김해시 삼계동 1505-1 금우빌딩 9층 901호,"460,000,000","188,416,000",낙찰(4/5),"200,010,000",43.5%,2010.02.03
창원 1계 2009-13381(10),근린상가,경남 김해시 삼계동 1503-3 성우프라자 6층 601호,"380,000,000","155,648,000",낙찰(4/5),"171,000,000",45.0%,2010.02.03
창원 1계 2009-13381(11),근린상가,경남 김해시 삼계동 1503-3 성우프라자 7층 701호,"380,000,000","194,560,000",낙찰(3/4),"195,000,000",51.3%,2010.01.06
창원 5계 2009-13428,답,경남 창원시 마산합포구 예곡동 976-1,"1,455,501,000","931,521,000",낙찰(2/3),"972,000,000",66.8%,2010.03.26
창원 4계 2009-13596,전,경남 함안군 칠서면 계내리 1215,"6,689,500","1,754,000",기각(6/7),0,0%,2010.04.14
창원 5계 2009-13602(1),전,경남 창원시 진해구 제덕동 460,"9,464,100","9,464,100",취하(0/0),0,0%,2010.03.26
