사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
충주 1계 2020-3037(1),답,답,답,충북,음성군,충북 음성군 금왕읍 호산리 296-1,"56,496,000","36,158,000",낙찰,"41,110,000",72.8%,2021-05-31,2021_2Q,3
충주 1계 2020-3037(2),답,답,답,충북,음성군,충북 음성군 금왕읍 호산리 297,"36,564,000","23,401,000",낙찰,"25,500,000",69.7%,2021-05-31,2021_2Q,3
충주 1계 2020-3037(3),답,답,답,충북,음성군,충북 음성군 금왕읍 호산리 323,"131,648,000","84,254,000",낙찰,"104,075,000",79.1%,2021-05-31,2021_2Q,3
충주 1계 2020-3037(4),답,답,답,충북,음성군,충북 음성군 금왕읍 호산리 323-1,"130,504,000","83,522,000",낙찰,"103,155,000",79.0%,2021-05-31,2021_2Q,3
충주 3계 2020-3051,아파트,아파트,아파트,충북,음성군,충북 음성군 대소면 소석리 626 이안음성대소 103동 1층 103호,"160,000,000","128,000,000",낙찰,"141,270,000",88.3%,2021-05-10,2021_2Q,3
충주 1계 2020-3068,아파트,아파트,아파트,충북,음성군,충북 음성군 대소면 소석리 626 이안음성대소 103동 1층 104호,"160,000,000","102,400,000",낙찰,"127,999,000",80.0%,2021-04-26,2021_2Q,3
충주 2계 2020-3075,아파트,아파트,아파트,충북,음성군,충북 음성군 맹동면 동성리 523 충북혁신도시영무예다음3차 309동 6층 601호,"253,000,000","253,000,000",낙찰,"418,500,000",165.4%,2021-03-29,2021_1Q,3
충주 3계 2020-3082,아파트,아파트,아파트,충북,충주시,"충북 충주시 연수동 700 ,701-10 두진 102동 15층 1515호","66,600,000","42,624,000",낙찰,"50,500,000",75.8%,2021-06-14,2021_2Q,3
충주 3계 2020-3112,다세대,다세대주택,다세대,충북,충주시,"충북 충주시 산척면 송강리 1287-1 ,1288-8 에뜨비앙A단지 104동 1층 101호","127,000,000","81,280,000",낙찰,"86,500,000",68.1%,2021-06-14,2021_2Q,3
충주 4계 2020-3167,공장,공장(지식산업센터 업무시설),공장,충북,음성군,충북 음성군 삼성면 상곡리 141 가동호,"556,156,000","444,925,000",낙찰,"490,000,000",88.1%,2021-06-21,2021_2Q,3
충주 4계 2020-3181,단독주택,단독,단독주택,충북,충주시,충북 충주시 교현동 581-6,"286,619,100","286,619,100",낙찰,"402,111,000",140.3%,2021-04-12,2021_2Q,3
충주 3계 2020-3297,아파트,아파트,아파트,충북,충주시,충북 충주시 연수동 1219 푸른 104동 7층 703호,"100,000,000","100,000,000",낙찰,"105,090,000",105.1%,2021-04-05,2021_2Q,3
충주 2계 2020-3310,답,답,답,충북,음성군,충북 음성군 삼성면 양덕리 391-6,"170,430,000","136,344,000",낙찰,"170,180,000",99.9%,2021-05-03,2021_2Q,3
충주 4계 2020-3327(1),아파트형공장,공장(지식산업센터 업무시설),공장,충북,음성군,충북 음성군 맹동면 두성리 1119 이노시티지식산업센터 2층 201호,"197,000,000","157,600,000",낙찰,"157,610,000",80.0%,2021-05-17,2021_2Q,3
충주 4계 2020-3327(2),아파트형공장,공장(지식산업센터 업무시설),공장,충북,음성군,충북 음성군 맹동면 두성리 1119 이노시티지식산업센터 2층 202호,"164,000,000","131,200,000",낙찰,"131,210,000",80.0%,2021-05-17,2021_2Q,3
충주 3계 2020-3365,단독주택,단독,단독주택,충북,음성군,충북 음성군 맹동면 본성리 66-2,"195,359,000","125,030,000",낙찰,"170,110,000",87.1%,2021-06-14,2021_2Q,3
충주 1계 2020-3389,답,답,답,충북,음성군,충북 음성군 생극면 관성리 736,"127,206,000","101,765,000",낙찰,"110,053,000",86.5%,2021-04-26,2021_2Q,3
충주 4계 2020-3471,연립,연립주택,연립·빌라,충북,충주시,충북 충주시 문화동 1501 부관주택 나동 3층 303호,"65,000,000","52,000,000",낙찰,"56,333,330",86.7%,2021-05-17,2021_2Q,3
충주 1계 2020-3723,아파트,아파트,아파트,충북,충주시,"충북 충주시 안림동 1119 ,1085 안림엘지 101동 15층 1506호","149,000,000","149,000,000",낙찰,"166,000,000",111.4%,2021-05-31,2021_2Q,3
충주 3계 2020-3730(2),과수원,과수원,과수원,충북,음성군,충북 음성군 소이면 비산리 933-1,"403,740,000","403,740,000",낙찰,"405,000,000",100.3%,2021-06-14,2021_2Q,3
충주 4계 2020-3976(1),답,답,답,충북,음성군,충북 음성군 대소면 삼정리 101,"156,338,000","156,338,000",낙찰,"156,700,000",100.2%,2021-06-21,2021_2Q,3
충주 4계 2020-4016,답,답,답,충북,음성군,충북 음성군 소이면 대장리 498-6,"30,655,000","30,655,000",낙찰,"31,227,000",101.9%,2021-06-21,2021_2Q,3
충주 4계 2020-4108,아파트,아파트,아파트,충북,충주시,충북 충주시 중앙탑면 용전리 721 충주시티자이 109동 16층 1601호,"179,000,000","179,000,000",낙찰,"223,160,000",124.7%,2021-06-21,2021_2Q,3
충주 3계 2020-4917,중기,기타토지,기타토지,충북,충주시,충북 충주시 용탄동 1044 금릉보관소내 보관(제3자 차승근),"65,000,000","33,280,000",낙찰,"38,880,000",59.8%,2021-06-14,2021_2Q,3
충주 3계 2020-30480,전,전,전,충북,충주시,충북 충주시 대소원면 만정리 52-64,"96,233,000","39,417,000",낙찰,"44,100,000",45.8%,2021-04-05,2021_2Q,3
충주 1계 2020-30633,답,답,답,충북,충주시,충북 충주시 앙성면 목미리 481-8,"285,341,000","182,618,000",낙찰,"260,000,000",91.1%,2021-05-31,2021_2Q,3
충주 2계 2020-30640,전,전,전,충북,음성군,충북 음성군 금왕읍 도청리 398,"332,750,000","170,368,000",낙찰,"221,550,000",66.6%,2021-05-03,2021_2Q,3
충주 4계 2020-30824(2),양어장용지,기타토지,기타토지,충북,충주시,충북 충주시 금가면 오석리 233,"44,192,000","18,101,000",낙찰,"22,141,750",50.1%,2021-04-12,2021_2Q,3
충주 3계 2020-30961(1),임야,임야,임야,충북,음성군,충북 음성군 금왕읍 용계리 산6-1,"394,625,600","252,560,000",낙찰,"263,710,000",66.8%,2021-06-14,2021_2Q,3
충주 1계 2020-31018,공장,공장(지식산업센터 업무시설),공장,충북,음성군,"충북 음성군 금왕읍 사창리 243-9 ,243 가동호","1,231,698,280","630,630,000",낙찰,"701,100,000",56.9%,2021-05-31,2021_2Q,3
충주 2계 2020-31308,임야,임야,임야,충북,음성군,충북 음성군 삼성면 능산리 산2-2,"36,099,000","14,786,000",낙찰,"20,799,900",57.6%,2021-05-03,2021_2Q,3
충주 3계 2020-31452(2),답,답,답,충북,충주시,충북 충주시 소태면 오량리 627,"63,960,000","32,747,000",낙찰,"35,011,000",54.7%,2021-04-05,2021_2Q,3
충주 3계 2020-31520,단독주택,단독,단독주택,충북,음성군,충북 음성군 감곡면 오궁리 437 가동호,"493,689,660","252,770,000",낙찰,"301,201,000",61.0%,2021-04-05,2021_2Q,3
충주 1계 2020-31605,답,답,답,충북,음성군,충북 음성군 삼성면 능산리 48-2,"20,922,540","10,712,000",낙찰,"12,400,000",59.3%,2021-04-26,2021_2Q,3
충주 4계 2020-31612,답,답,답,충북,음성군,충북 음성군 금왕읍 호산리 361,"36,062,810","23,080,000",낙찰,"24,500,000",67.9%,2021-04-12,2021_2Q,3
충주 4계 2020-31629,공장,공장(지식산업센터 업무시설),공장,충북,음성군,충북 음성군 삼성면 상곡리 109,"748,550,320","479,072,000",낙찰,"514,000,000",68.7%,2021-06-21,2021_2Q,3
충주 4계 2020-31988,아파트,아파트,아파트,충북,음성군,"충북 음성군 대소면 오류리 218-27 ,-28 융보목련 101동 8층 802호","55,000,000","35,200,000",낙찰,"43,111,110",78.4%,2021-05-17,2021_2Q,3
충주 1계 2020-32028,아파트,아파트,아파트,충북,충주시,충북 충주시 칠금동 1015 부영 204동 11층 1109호,"97,000,000","97,000,000",낙찰,"104,760,000",108.0%,2021-05-31,2021_2Q,3
충주 3계 2020-32134,다세대,다세대주택,다세대,충북,음성군,충북 음성군 음성읍 읍내리 187-7 현대하이츠빌라3차 2동 4층 402호,"94,000,000","60,160,000",낙찰,"71,160,000",75.7%,2021-06-14,2021_2Q,3
충주 3계 2020-32172,임야,임야,임야,충북,충주시,충북 충주시 주덕읍 신양리 산18,"106,906,800","68,420,000",낙찰,"70,000,000",65.5%,2021-05-10,2021_2Q,3
충주 4계 2020-32264,오피스텔(주거),오피스텔,오피스텔(업무용),충북,음성군,충북 음성군 맹동면 두성리 1463 킹스밀1차 3층 318호,"90,000,000","57,600,000",낙찰,"57,600,000",64.0%,2021-06-21,2021_2Q,3
충주 4계 2020-32349,공장,공장(지식산업센터 업무시설),공장,충북,충주시,"충북 충주시 산척면 영덕리 327-2 ,327,328-2,1756-4","2,675,662,370","2,140,530,000",낙찰,"2,675,662,370",100.0%,2021-06-21,2021_2Q,3
충주 2계 2020-32363,아파트,아파트,아파트,충북,충주시,"충북 충주시 연수동 700 ,701-10 두진 102동 10층 1001호","61,000,000","48,800,000",낙찰,"49,000,000",80.3%,2021-06-07,2021_2Q,3
충주 3계 2020-32394,아파트,아파트,아파트,충북,음성군,충북 음성군 음성읍 읍내리 350-1 삼보 102동 15층 1504호,"90,000,000","57,600,000",낙찰,"66,550,000",73.9%,2021-06-14,2021_2Q,3
충주 4계 2020-32561,아파트,아파트,아파트,충북,음성군,충북 음성군 대소면 태생리 756 대소두진하트리움 103동 6층 604호,"186,000,000","148,800,000",낙찰,"178,100,000",95.8%,2021-06-21,2021_2Q,3
충주 4계 2020-32608,아파트,아파트,아파트,충북,음성군,충북 음성군 금왕읍 무극리 585-11 금왕명운네스트빌 101동 3층 304호,"209,000,000","167,200,000",낙찰,"205,980,000",98.6%,2021-06-21,2021_2Q,3
충주 3계 2020-32660,단독주택,단독,단독주택,충북,음성군,충북 음성군 삼성면 용성리 735-6 가동,"437,424,360","349,939,000",낙찰,"375,111,000",85.8%,2021-06-14,2021_2Q,3
충주 4계 2020-32844,전,전,전,충북,충주시,충북 충주시 산척면 석천리 415,"14,611,100","14,611,100",낙찰,"21,100,000",144.4%,2021-05-17,2021_2Q,3
충주 2계 2020-33144,차량,기타토지,기타토지,충북,충주시,충북 충주시 달천동 835-25 대원보관소내 보관,"32,000,000","20,480,000",낙찰,"25,610,000",80.0%,2021-06-07,2021_2Q,3
충주 4계 2020-33977,차량,기타토지,기타토지,충북,충주시,충북 충주시 용탄동 1044 금릉주차장내 보관,"8,000,000","4,096,000",낙찰,"4,560,000",57.0%,2021-06-21,2021_2Q,3
충주 4계 2020-34130,중기,기타토지,기타토지,충북,음성군,충북 음성군 삼성면 용성리 124-3 내 보관(채권자 (주)디지비캐피탈에게 보관),"85,000,000","54,400,000",낙찰,"65,000,000",76.5%,2021-05-17,2021_2Q,3
충주 3계 2020-34307,차량,기타토지,기타토지,충북,충주시,충북 충주시 금릉동 270 (제3자이춘우)내 보관,"22,000,000","17,600,000",낙찰,"18,711,000",85.0%,2021-05-10,2021_2Q,3
충주 4계 2021-196,차량,기타토지,기타토지,충북,충주시,충북 충주시 금릉동 270 내 보관,"9,000,000","7,200,000",낙찰,"7,340,000",81.6%,2021-05-17,2021_2Q,3
충주 1계 2021-219,차량,기타토지,기타토지,충북,충주시,충북 충주시 금릉동 270 내 보관,"12,000,000","9,600,000",낙찰,"9,600,000",80.0%,2021-05-31,2021_2Q,3
충주 3계 2021-233,차량,기타토지,기타토지,충북,충주시,충북 충주시 금릉동 270 현대주차장내 보관,"5,000,000","4,000,000",낙찰,"4,139,000",82.8%,2021-06-14,2021_2Q,3
충주 3계 2021-400,차량,기타토지,기타토지,충북,충주시,충북 충주시 달천동 835-25 대원주차장내 보관,"9,500,000","7,600,000",낙찰,"8,480,000",89.3%,2021-06-14,2021_2Q,3
충주 3계 2021-882,차량,기타토지,기타토지,충북,충주시,충북 충주시 달천동 835-25 대원주차장내 보관,"12,000,000","9,600,000",낙찰,"10,039,000",83.7%,2021-06-14,2021_2Q,3
충주 4계 2021-1168,중기,기타토지,기타토지,충북,충주시,충북 충주시 용탄동 1044 금릉보관소내 보관,"30,000,000","30,000,000",낙찰,"31,200,000",104.0%,2021-06-21,2021_2Q,3
충주 3계 2021-30555,차량,기타토지,기타토지,충북,충주시,충북 충주시 금릉동 270 현대주차장내 보관(제3자 이춘우에게 보관),"17,000,000","17,000,000",낙찰,"18,555,000",109.1%,2021-06-14,2021_2Q,3
제천 1계 2020-437(2),임야,임야,임야,충북,제천시,충북 제천시 금성면 성내리 산52-7,"84,750,000","67,800,000",낙찰,"85,885,600",101.3%,2021-04-19,2021_2Q,3
제천 2계 2020-543,임야,임야,임야,충북,제천시,충북 제천시 수산면 하천리 2-14,"30,046,500","9,846,000",낙찰,"9,900,000",32.9%,2021-06-07,2021_2Q,3
제천 1계 2020-574,아파트,아파트,아파트,충북,제천시,"충북 제천시 동현동 246 ,58-22,63-1,-3,-4,66-4,68-2,235,238 세경 5동 1층 610호","33,000,000","16,896,000",낙찰,"17,000,020",51.5%,2021-05-31,2021_2Q,3
제천 2계 2020-680,전,전,전,충북,단양군,충북 단양군 가곡면 어의곡리 399-4,"34,320,000","17,572,000",낙찰,"20,560,000",59.9%,2021-04-26,2021_2Q,3
제천 1계 2020-697(2),전,전,전,충북,단양군,충북 단양군 대강면 미노리 75,"15,664,000","8,020,000",낙찰,"9,511,000",60.7%,2021-04-19,2021_2Q,3
제천 1계 2020-697(3),전,전,전,충북,단양군,충북 단양군 대강면 미노리 80,"51,806,000","21,220,000",낙찰,"21,500,000",41.5%,2021-05-31,2021_2Q,3
제천 1계 2020-833(1),전,전,전,충북,단양군,충북 단양군 매포읍 우덕리 945,"33,306,000","21,316,000",낙찰,"23,400,000",70.3%,2021-05-31,2021_2Q,3
제천 2계 2020-888,연립,연립주택,연립·빌라,충북,단양군,충북 단양군 매포읍 평동리 136-1 매포 C동 2층 201호,"36,000,000","18,432,000",낙찰,"23,275,000",64.7%,2021-06-07,2021_2Q,3
제천 1계 2020-994,연구소,사무실,사무실,충북,제천시,"충북 제천시 덕산면 월악리 560 ,561-8 1동","925,781,600","474,000,000",낙찰,"550,100,000",59.4%,2021-05-31,2021_2Q,3
제천 1계 2020-1034(1),임야,임야,임야,충북,단양군,충북 단양군 가곡면 가대리 산23-1,"143,069,900","73,252,000",낙찰,"84,110,000",58.8%,2021-05-31,2021_2Q,3
제천 2계 2020-1188(1),전,전,전,충북,제천시,충북 제천시 청풍면 양평리 47-1,"258,750,000","207,000,000",낙찰,"262,532,000",101.5%,2021-04-26,2021_2Q,3
제천 2계 2020-1188(2),전,전,전,충북,제천시,충북 제천시 청풍면 양평리 47-2,"189,878,000","121,522,000",낙찰,"156,000,000",82.2%,2021-06-07,2021_2Q,3
제천 1계 2020-1195,점포,근린상가,점포상가,충북,제천시,충북 제천시 송학면 무도리 58-14 1동,"707,433,230","452,758,000",낙찰,"529,999,999",74.9%,2021-05-31,2021_2Q,3
제천 1계 2020-1218,연립,연립주택,연립·빌라,충북,제천시,충북 제천시 청전동 449-6 행복한빌라 3층 301호,"98,000,000","78,400,000",낙찰,"81,365,000",83.0%,2021-04-19,2021_2Q,3
제천 1계 2020-1232,대지,나대지,나대지,충북,단양군,충북 단양군 어상천면 심곡리 442,"15,960,000","12,768,000",낙찰,"16,279,200",102.0%,2021-04-19,2021_2Q,3
제천 2계 2020-1287,아파트,아파트,아파트,충북,제천시,충북 제천시 왕암동 905 현진에버빌1차 102동 1층 103호,"154,000,000","123,200,000",낙찰,"161,000,000",104.5%,2021-04-26,2021_2Q,3
제천 2계 2020-1409,공장,공장(지식산업센터 업무시설),공장,충북,제천시,충북 제천시 봉양읍 장평리 191-25 세아산기 제1동,"353,038,340","283,784,000",낙찰,"320,600,000",90.8%,2021-04-26,2021_2Q,3
제천 2계 2020-1447,답,답,답,충북,단양군,충북 단양군 영춘면 장발리 442-1,"18,840,000","12,058,000",낙찰,"12,270,000",65.1%,2021-06-07,2021_2Q,3
제천 2계 2020-1461,철도용지,기타토지,기타토지,충북,제천시,충북 제천시 봉양읍 장평리 823-13,"25,625,000","20,500,000",낙찰,"24,500,000",95.6%,2021-04-26,2021_2Q,3
제천 2계 2020-1508,아파트,아파트,아파트,충북,제천시,"충북 제천시 고암동 1101 ,1100-5,1106-1,1156-1,1248,-7,-9,-13 두진백로 101동 10층 1001호","105,000,000","84,000,000",낙찰,"102,590,000",97.7%,2021-06-07,2021_2Q,3
제천 2계 2020-1522,아파트,아파트,아파트,충북,제천시,충북 제천시 하소동 198 제천그린코아루 110동 4층 404호,"201,000,000","201,000,000",낙찰,"226,500,000",112.7%,2021-04-26,2021_2Q,3
제천 2계 2020-1621,다세대,다세대주택,다세대,충북,제천시,충북 제천시 화산동 893 무궁화빌라 2층 202호,"48,000,000","38,400,000",낙찰,"40,500,000",84.4%,2021-06-07,2021_2Q,3
제천 2계 2020-1669,아파트,아파트,아파트,충북,제천시,충북 제천시 고암동 1163-1 부강 101동 4층 408호,"52,000,000","52,000,000",낙찰,"58,000,000",111.5%,2021-06-07,2021_2Q,3
제천 1계 2020-1737,답,답,답,충북,단양군,충북 단양군 영춘면 남천리 481-3,"80,325,000","80,325,000",낙찰,"235,964,000",293.8%,2021-05-31,2021_2Q,3
제천 1계 2020-1751,근린주택,근린주택,근린주택,충북,단양군,충북 단양군 단양읍 상진리 542,"102,811,040","102,811,040",낙찰,"131,110,000",127.5%,2021-05-31,2021_2Q,3
제천 2계 2020-1768,과수원,과수원,과수원,충북,제천시,충북 제천시 송학면 도화리 976-3,"52,404,000","52,404,000",낙찰,"55,210,000",105.4%,2021-06-07,2021_2Q,3
제천 2계 2020-6343,근린상가,근린상가,근린상가,충북,단양군,충북 단양군 단양읍 도전리 613 도전리시장 2층 202호,"47,000,000","19,251,000",낙찰,"25,000,000",53.2%,2021-06-07,2021_2Q,3
제천 1계 2020-6596,임야,임야,임야,충북,제천시,충북 제천시 백운면 방학리 172-65,"433,320,000","177,488,000",낙찰,"211,110,000",48.7%,2021-04-19,2021_2Q,3
제천 2계 2020-6701,전,전,전,충북,제천시,충북 제천시 두학동 754-7,"17,568,000","7,195,000",낙찰,"8,000,000",45.5%,2021-06-07,2021_2Q,3
제천 2계 2020-6749,답,답,답,충북,단양군,충북 단양군 어상천면 덕문곡리 391-2,"12,364,000","6,330,000",낙찰,"7,010,000",56.7%,2021-04-26,2021_2Q,3
제천 1계 2020-6930,임야,임야,임야,충북,단양군,충북 단양군 영춘면 의풍리 산128,"21,104,440","16,884,000",낙찰,"18,480,000",87.6%,2021-04-19,2021_2Q,3
제천 1계 2020-6954,전,전,전,충북,단양군,충북 단양군 매포읍 삼곡리 163-1,"280,760,000","143,749,000",낙찰,"153,333,330",54.6%,2021-05-31,2021_2Q,3
제천 1계 2020-7070(1),전,전,전,충북,제천시,충북 제천시 봉양읍 공전리 871-2,"21,369,000","13,676,000",낙찰,"14,300,000",66.9%,2021-04-19,2021_2Q,3
제천 1계 2020-7070(2),전,전,전,충북,제천시,충북 제천시 봉양읍 공전리 872-1,"11,888,000","7,608,000",낙찰,"7,700,000",64.8%,2021-04-19,2021_2Q,3
제천 1계 2020-7117,창고,기타건물,창고,충북,제천시,충북 제천시 덕산면 선고리 1263-5,"122,845,540","78,621,000",낙찰,"88,500,000",72.0%,2021-04-19,2021_2Q,3
제천 1계 2020-7193,임야,임야,임야,충북,단양군,충북 단양군 적성면 상리 산41,"94,611,000","60,551,000",낙찰,"66,000,000",69.8%,2021-04-19,2021_2Q,3
제천 2계 2020-7209,전,전,전,충북,제천시,충북 제천시 왕암동 566-1,"15,952,950","10,210,000",낙찰,"12,111,000",75.9%,2021-06-07,2021_2Q,3
제천 2계 2020-7308,전,전,전,충북,제천시,충북 제천시 금성면 진리 50-1,"55,917,000","44,734,000",낙찰,"55,950,090",100.1%,2021-04-26,2021_2Q,3
제천 2계 2020-7544,아파트,아파트,아파트,충북,제천시,충북 제천시 동현동 29-2 현대 101동 1층 103호,"93,000,000","74,400,000",낙찰,"90,150,000",96.9%,2021-04-26,2021_2Q,3
제천 2계 2020-7568,단독주택,단독,단독주택,충북,단양군,충북 단양군 대강면 황정리 119-1,"74,558,000","74,558,000",낙찰,"80,110,000",107.4%,2021-04-26,2021_2Q,3
제천 1계 2020-7612,전,전,전,충북,단양군,충북 단양군 적성면 하진리 244-2,"29,796,000","29,796,000",낙찰,"31,560,000",105.9%,2021-04-19,2021_2Q,3
제천 2계 2020-7681,아파트,아파트,아파트,충북,제천시,충북 제천시 동현동 29-2 현대 103동 13층 1307호,"103,000,000","103,000,000",낙찰,"109,200,000",106.0%,2021-04-26,2021_2Q,3
제천 2계 2020-7841(2),아파트,아파트,아파트,충북,제천시,"충북 제천시 청전동 4 ,모산동 543-3,-4,고암동 1165-7 창천1차주공 6동 1층 104호","26,000,000","26,000,000",낙찰,"65,150,000",250.6%,2021-06-07,2021_2Q,3
제천 2계 2020-7865,중기,기타토지,기타토지,충북,제천시,충북 제천시 영천동 1835 신도시주유소 뒤 신형주차장내 보관,"90,000,000","57,600,000",낙찰,"58,000,000",64.4%,2021-04-26,2021_2Q,3
제천 1계 2020-7872,대지,나대지,나대지,충북,단양군,충북 단양군 가곡면 가대리 1105,"67,418,800","67,418,800",낙찰,"71,111,111",105.5%,2021-05-31,2021_2Q,3
영동 2계 2019-1451,과수원,과수원,과수원,충북,옥천군,충북 옥천군 동이면 우산리 1031,"285,682,700","93,613,000",낙찰,"127,800,000",44.7%,2021-05-04,2021_2Q,3
영동 1계 2019-1635,임야,임야,임야,충북,옥천군,충북 옥천군 안내면 인포리 산28-28,"24,359,275","15,964,000",낙찰,"21,540,000",88.4%,2021-05-11,2021_2Q,3
영동 2계 2019-1864(2),임야,임야,임야,충북,옥천군,충북 옥천군 옥천읍 대천리 263,"8,850,150","2,900,000",낙찰,"3,360,000",38.0%,2021-03-30,2021_1Q,3
영동 1계 2019-6692(2),전,전,전,충북,옥천군,충북 옥천군 안남면 도농리 465-2,"9,629,500","1,867,000",낙찰,"3,333,300",34.6%,2021-05-11,2021_2Q,3
영동 2계 2020-188(1),임야,임야,임야,충북,영동군,충북 영동군 양산면 호탄리 산25-1,"23,951,970","19,162,000",낙찰,"21,000,000",87.7%,2021-05-04,2021_2Q,3
영동 2계 2020-188(2),임야,임야,임야,충북,영동군,충북 영동군 양산면 호탄리 산25-3,"7,187,040","5,750,000",낙찰,"6,500,000",90.4%,2021-05-04,2021_2Q,3
영동 2계 2020-188(3),임야,임야,임야,충북,영동군,충북 영동군 양산면 호탄리 산25-4,"816,556,510","653,245,000",낙찰,"660,000,000",80.8%,2021-05-04,2021_2Q,3
영동 2계 2020-188(4),임야,임야,임야,충북,영동군,충북 영동군 양산면 가선리 산78,"56,980,980","45,585,000",낙찰,"45,600,000",80.0%,2021-05-04,2021_2Q,3
영동 2계 2020-188(5),임야,임야,임야,충북,영동군,충북 영동군 양산면 가선리 산79-3,"119,585,620","95,668,000",낙찰,"111,000,000",92.8%,2021-05-04,2021_2Q,3
영동 2계 2020-324,임야,임야,임야,충북,옥천군,충북 옥천군 옥천읍 구일리 149-2,"26,910,000","17,222,000",낙찰,"17,500,000",65.0%,2021-05-04,2021_2Q,3
영동 1계 2020-331,전,전,전,충북,옥천군,충북 옥천군 안내면 오덕리 176-4,"35,245,000","9,240,000",낙찰,"25,000,000",70.9%,2021-05-11,2021_2Q,3
영동 2계 2020-348,임야,임야,임야,충북,영동군,충북 영동군 용산면 부상리 산60-5,"100,929,600","51,676,000",낙찰,"67,999,999",67.4%,2021-05-04,2021_2Q,3
영동 1계 2020-379,대지,나대지,나대지,충북,옥천군,충북 옥천군 옥천읍 삼양리 196-11,"54,051,000","54,051,000",낙찰,"60,100,000",111.2%,2021-06-15,2021_2Q,3
영동 1계 2020-508,전,전,전,충북,영동군,충북 영동군 심천면 금정리 826,"19,441,500","15,553,000",낙찰,"16,300,000",83.8%,2021-05-11,2021_2Q,3
영동 1계 2020-522,단독주택,단독,단독주택,충북,옥천군,"충북 옥천군 동이면 적하리 1152-1 ,-5 주1동","220,517,420","220,517,420",낙찰,"251,110,000",113.9%,2021-05-11,2021_2Q,3
영동 2계 2020-652(1),답,답,답,충북,영동군,충북 영동군 황간면 금계리 459-3,"43,428,000","34,742,000",낙찰,"36,539,990",84.1%,2021-03-30,2021_1Q,3
영동 2계 2020-652(2),대지,나대지,나대지,충북,영동군,충북 영동군 황간면 금계리 308-1,"38,490,000","38,490,000",낙찰,"80,000,000",207.8%,2021-03-30,2021_1Q,3
영동 1계 2020-676,다세대,다세대주택,다세대,충북,옥천군,충북 옥천군 옥천읍 금구리 235-54 비원빌리지 3층 301호,"132,000,000","105,600,000",낙찰,"110,000,000",83.3%,2021-04-06,2021_2Q,3
영동 1계 2020-928(1),아파트,아파트,아파트,충북,영동군,"충북 영동군 영동읍 설계리 693 ,709,-2,-3,710,717 금강 104동 3층 303호","58,000,000","37,120,000",낙찰,"40,488,000",69.8%,2021-04-06,2021_2Q,3
영동 1계 2020-928(2),아파트,아파트,아파트,충북,영동군,"충북 영동군 영동읍 설계리 693 ,709,-2,-3,710,717 금강 104동 3층 306호","58,000,000","37,120,000",낙찰,"40,488,000",69.8%,2021-04-06,2021_2Q,3
영동 1계 2020-1013(2),잡종지,잡종지,잡종지,충북,옥천군,충북 옥천군 안남면 청정리 68,"10,368,000","4,246,000",낙찰,"4,310,000",41.6%,2021-06-15,2021_2Q,3
영동 1계 2020-1105(1),전,전,전,충북,영동군,충북 영동군 용산면 미전리 311-2,"30,535,000","30,535,000",낙찰,"56,736,000",185.8%,2021-06-15,2021_2Q,3
영동 1계 2020-1105(2),답,답,답,충북,영동군,충북 영동군 용산면 미전리 303-1,"39,246,000","39,246,000",낙찰,"55,111,000",140.4%,2021-06-15,2021_2Q,3
영동 1계 2020-1129,다세대,다세대주택,다세대,충북,옥천군,충북 옥천군 옥천읍 문정리 353-14 햇살마을 나동 2층 202호,"118,900,000","95,120,000",낙찰,"101,000,000",84.9%,2021-04-06,2021_2Q,3
영동 2계 2020-1198,과수원,과수원,과수원,충북,영동군,충북 영동군 영동읍 설계리 626,"402,105,000","257,347,000",낙찰,"298,100,000",74.1%,2021-06-08,2021_2Q,3
영동 1계 2020-1266,전,전,전,충북,영동군,충북 영동군 추풍령면 죽전리 936,"106,428,000","106,428,000",낙찰,"180,000,000",169.1%,2021-04-06,2021_2Q,3
영동 2계 2020-1297,임야,임야,임야,충북,영동군,충북 영동군 용산면 구촌리 105,"1,065,951,000","682,209,000",낙찰,"683,100,000",64.1%,2021-05-04,2021_2Q,3
영동 1계 2020-1396,아파트,아파트,아파트,충북,옥천군,"충북 옥천군 옥천읍 장야리 262-2 ,250-6 그린 14층 1402호","99,000,000","79,200,000",낙찰,"79,790,000",80.6%,2021-06-15,2021_2Q,3
영동 2계 2020-1518,점포,근린상가,점포상가,충북,영동군,충북 영동군 매곡면 노천리 341-4,"82,670,220","82,670,220",낙찰,"180,080,000",217.8%,2021-03-30,2021_1Q,3
영동 2계 2020-1570,전,전,전,충북,옥천군,충북 옥천군 동이면 남곡리 393,"151,512,000","121,210,000",낙찰,"135,060,000",89.1%,2021-06-08,2021_2Q,3
영동 2계 2020-1594(1),전,전,전,충북,영동군,충북 영동군 영동읍 회동리 176-4,"29,133,000","23,306,000",낙찰,"23,350,000",80.1%,2021-06-08,2021_2Q,3
영동 2계 2020-1594(3),전,전,전,충북,영동군,충북 영동군 영동읍 회동리 177-5,"2,304,000","2,304,000",낙찰,"2,510,000",108.9%,2021-05-04,2021_2Q,3
영동 1계 2020-1600(1),차량,기타토지,기타토지,충북,영동군,충북 영동군 영동읍 주곡리 223-2 서진환경주차장(제3자박영덕에게)보관,"2,000,000","1,600,000",낙찰,"1,820,000",91.0%,2021-06-15,2021_2Q,3
