사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
제주 3계 2021-28855,다세대,다세대주택,다세대,제주,제주시,제주 제주시 연동 252-24 성원주택 가동 1층 101호,"96,000,000","96,000,000",낙찰,"115,200,000",120.0%,2022-07-12,2022_3Q,3
제주 4계 2021-28862,연립,연립주택,연립·빌라,제주,서귀포시,제주 서귀포시 안덕면 감산리 407-1 조인빌리지 3층 301호,"116,000,000","81,200,000",낙찰,"90,480,000",78.0%,2022-07-19,2022_3Q,3
제주 6계 2021-28886,도로,기타토지,기타토지,제주,제주시,제주 제주시 애월읍 구엄리 1100-4,"19,458,000","9,535,000",낙찰,"12,190,000",62.6%,2022-08-23,2022_3Q,3
제주 1계 2021-28916,점포,근린상가,점포상가,제주,서귀포시,제주 서귀포시 안덕면 서광리 2464-3,"602,209,480","602,209,480",낙찰,"638,880,000",106.1%,2022-09-06,2022_3Q,3
제주 1계 2021-28961,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 제3자(주)세경내 보관,"95,000,000","46,550,000",낙찰,"60,390,000",63.6%,2022-08-02,2022_3Q,3
제주 3계 2021-28985(1),다세대,다세대주택,다세대,제주,서귀포시,제주 서귀포시 강정동 5425-1 푸른빌 A동 2층 201호,"190,000,000","93,100,000",낙찰,"139,110,000",73.2%,2022-09-20,2022_3Q,3
제주 3계 2021-28985(2),다세대,다세대주택,다세대,제주,서귀포시,제주 서귀포시 강정동 5425-1 푸른빌 A동 3층 301호,"190,000,000","133,000,000",낙찰,"148,850,000",78.3%,2022-08-16,2022_3Q,3
제주 1계 2021-29018,과수원,과수원,과수원,제주,서귀포시,제주 서귀포시 남원읍 위미리 3242-3,"347,167,000","119,078,000",낙찰,"171,570,000",49.4%,2022-12-20,2022_4Q,3
제주 6계 2021-29063,임야,임야,임야,제주,제주시,제주 제주시 연동 839-2,"348,772,000","170,898,000",낙찰,"191,203,000",54.8%,2022-08-23,2022_3Q,3
제주 3계 2021-29094(1),숙박시설,숙박시설,숙박시설,제주,제주시,"제주 제주시 연동 260-15 ,-17,-19 에코드파리 8층 911호","85,000,000","59,500,000",낙찰,"68,900,000",81.1%,2022-08-16,2022_3Q,3
제주 3계 2021-29094(2),숙박시설,숙박시설,숙박시설,제주,제주시,"제주 제주시 연동 260-15 ,-17,-19 에코드파리 16층 1803호","88,000,000","61,600,000",낙찰,"71,290,000",81.0%,2022-08-16,2022_3Q,3
제주 4계 2021-29100,단독주택,단독,단독주택,제주,서귀포시,제주 서귀포시 성산읍 신풍리 696,"66,267,000","46,387,000",낙찰,"47,001,000",70.9%,2022-09-27,2022_3Q,3
제주 6계 2021-29124,목장용지,기타토지,목장용지,제주,서귀포시,제주 서귀포시 성산읍 수산리 3345-4,"53,505,000","37,454,000",낙찰,"45,900,000",85.8%,2022-08-23,2022_3Q,3
제주 2계 2021-29148,목장용지,기타토지,목장용지,제주,서귀포시,제주 서귀포시 성산읍 수산리 3306-1,"30,752,000","30,752,000",낙찰,"32,800,000",106.7%,2022-11-22,2022_4Q,3
제주 3계 2021-29155(1),연립,연립주택,연립·빌라,제주,서귀포시,제주 서귀포시 서홍동 1891-1 서홍동별해리 101동 1층 103호,"346,000,000","242,200,000",낙찰,"260,110,000",75.2%,2022-08-16,2022_3Q,3
제주 3계 2021-29155(2),연립,연립주택,연립·빌라,제주,서귀포시,제주 서귀포시 서홍동 1891-1 서홍동별해리 102동 2층 202호,"353,000,000","247,100,000",낙찰,"247,200,000",70.0%,2022-08-16,2022_3Q,3
제주 4계 2021-29162,전,전,전,제주,제주시,제주 제주시 조천읍 와흘리 1658-3,"578,340,000","404,838,000",낙찰,"521,000,000",90.1%,2022-09-27,2022_3Q,3
제주 1계 2022-14(1),연립,연립주택,연립·빌라,제주,제주시,"제주 제주시 구좌읍 하도리 산79-47 ,산79-67 구좌반석타운 다동 2층 206호","72,000,000","72,000,000",낙찰,"72,510,000",100.7%,2022-09-06,2022_3Q,3
제주 1계 2022-14(2),연립,연립주택,연립·빌라,제주,제주시,"제주 제주시 구좌읍 하도리 산79-47 ,산79-67 구좌반석타운 다동 3층 303호","72,000,000","50,400,000",낙찰,"63,210,000",87.8%,2022-10-11,2022_4Q,3
제주 1계 2022-14(3),연립,연립주택,연립·빌라,제주,제주시,"제주 제주시 구좌읍 하도리 산79-47 ,산79-67 구좌반석타운 다동 3층 305호","72,000,000","50,400,000",낙찰,"69,810,000",97.0%,2022-10-11,2022_4Q,3
제주 3계 2022-113,다세대,다세대주택,다세대,제주,제주시,제주 제주시 오라이동 1341-17 서림아이빌 가동 4층 501호,"168,000,000","117,600,000",낙찰,"143,000,000",85.1%,2022-11-29,2022_4Q,3
제주 4계 2022-120,대지,나대지,나대지,제주,서귀포시,제주 서귀포시 대정읍 영락리 1902-1,"75,205,000","36,851,000",낙찰,"50,000,000",66.5%,2022-11-01,2022_4Q,3
제주 1계 2022-151,다세대,다세대주택,다세대,제주,제주시,제주 제주시 삼도일동 319-36 영광빌라 2층 201호,"125,000,000","125,000,000",낙찰,"125,100,000",100.1%,2022-10-11,2022_4Q,3
제주 3계 2022-397,임야,임야,임야,제주,서귀포시,제주 서귀포시 대정읍 안성리 264-2,"4,725,000","3,308,000",낙찰,"4,444,000",94.1%,2022-11-29,2022_4Q,3
제주 4계 2022-403(1),도로,기타토지,기타토지,제주,서귀포시,제주 서귀포시 서홍동 1599-1,"64,201,000","31,459,000",낙찰,"42,550,000",66.3%,2022-08-23,2022_3Q,3
제주 6계 2022-427,다세대,다세대주택,다세대,제주,제주시,"제주 제주시 조천읍 조천리 2138 ,2145-1 조천라오체2차 102동 3층 301호","255,000,000","178,500,000",낙찰,"224,000,000",87.8%,2022-08-23,2022_3Q,3
제주 4계 2022-465,임야,임야,임야,제주,제주시,제주 제주시 조천읍 와흘리 610,"1,020,654,000","500,121,000",낙찰,"555,600,000",54.4%,2022-08-23,2022_3Q,3
제주 2계 2022-502,선박,기타토지,기타토지,제주,제주시,제주 제주시 한림읍 한림항내 정박,"1,356,355,000","1,356,355,000",낙찰,"1,412,100,000",104.1%,2022-07-05,2022_3Q,3
제주 3계 2022-519,오피스텔(주거),오피스텔,오피스텔(업무용),제주,제주시,제주 제주시 노형동 711-5 노형이타스2 3층 303호,"285,000,000","199,500,000",낙찰,"247,966,000",87.0%,2022-11-29,2022_4Q,3
제주 1계 2022-557,전,전,전,제주,서귀포시,제주 서귀포시 표선면 성읍리 543,"121,362,000","121,362,000",낙찰,"138,800,000",114.4%,2022-10-11,2022_4Q,3
제주 4계 2022-588(3),창고,기타건물,창고,제주,제주시,제주 제주시 아라이동 1468-20,"2,065,320","2,065,320",낙찰,"6,321,100",306.1%,2022-11-01,2022_4Q,3
제주 4계 2022-700,오피스텔,오피스텔,오피스텔(업무용),제주,제주시,제주 제주시 연동 2324-5 제주현대 9층 916호,"49,000,000","49,000,000",낙찰,"60,000,000",122.4%,2022-07-19,2022_3Q,3
제주 5계 2022-793,단독주택,단독,단독주택,제주,제주시,제주 제주시 한림읍 귀덕리 49-10,"349,389,360","244,573,000",낙찰,"341,500,000",97.7%,2022-12-13,2022_4Q,3
제주 6계 2022-847,임야,임야,임야,제주,제주시,제주 제주시 한림읍 금악리 1748-2,"55,580,000","55,580,000",낙찰,"80,000,000",143.9%,2022-08-23,2022_3Q,3
제주 4계 2022-885,전,전,전,제주,제주시,제주 제주시 애월읍 곽지리 2400-1,"99,960,000","69,972,000",낙찰,"72,000,000",72.0%,2022-09-27,2022_3Q,3
제주 6계 2022-908,전,전,전,제주,서귀포시,제주 서귀포시 대정읍 신도리 2504-1,"131,565,000","131,565,000",낙찰,"133,340,000",101.3%,2022-08-23,2022_3Q,3
제주 4계 2022-946,과수원,과수원,과수원,제주,제주시,제주 제주시 조천읍 함덕리 1477-8,"765,580,000","765,580,000",낙찰,"770,000,000",100.6%,2022-08-23,2022_3Q,3
제주 1계 2022-977,잡종지,잡종지,잡종지,제주,제주시,제주 제주시 구좌읍 세화리 1852-10,"140,556,000","98,389,000",낙찰,"105,270,000",74.9%,2022-11-15,2022_4Q,3
제주 4계 2022-1000,선박,기타토지,기타토지,제주,제주시,제주 제주시 한림읍 한림리 한림항(한림수협 구.위판장부근)내 정박(리앤박해양에서 감수보존중),"1,034,715,000","724,301,000",낙찰,"817,000,000",79.0%,2022-09-27,2022_3Q,3
제주 3계 2022-1055,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 제3자(주)세경내 보관,"250,000","175,000",낙찰,"206,000",82.4%,2022-07-12,2022_3Q,3
제주 4계 2022-1062,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소내 보관,"250,000","250,000",낙찰,"261,000",104.4%,2022-07-19,2022_3Q,3
제주 5계 2022-1079,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소(주)내 보관,"300,000","300,000",낙찰,"419,100",139.7%,2022-10-04,2022_4Q,3
제주 6계 2022-1086,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소(주)내보관,"200,000","200,000",낙찰,"219,000",109.5%,2022-12-06,2022_4Q,3
제주 2계 2022-1109,다세대,다세대주택,다세대,제주,제주시,"제주 제주시 애월읍 애월리 1655 ,1656-1,1657-1 나폴리움 A동 4층 401호","221,000,000","154,700,000",낙찰,"181,151,000",82.0%,2022-12-27,2022_4Q,3
제주 6계 2022-1215,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소(주)내 보관,"500,000","500,000",낙찰,"500,000",100.0%,2022-09-27,2022_3Q,3
제주 1계 2022-1277(1),다세대,다세대주택,다세대,제주,제주시,제주 제주시 애월읍 하가리 1365 오렌지트리빌리지1차 102동 2층 202호,"313,000,000","153,370,000",낙찰,"197,200,000",63.0%,2022-12-20,2022_4Q,3
제주 1계 2022-1277(2),다세대,다세대주택,다세대,제주,제주시,제주 제주시 애월읍 하가리 1365 오렌지트리빌리지1차 102동 3층 302호,"313,000,000","153,370,000",낙찰,"209,710,000",67.0%,2022-12-20,2022_4Q,3
제주 1계 2022-1277(3),다세대,다세대주택,다세대,제주,제주시,제주 제주시 애월읍 하가리 1365 오렌지트리빌리지1차 102동 4층 402호,"351,000,000","171,990,000",낙찰,"197,000,000",56.1%,2022-12-20,2022_4Q,3
제주 2계 2022-1345,임야,임야,임야,제주,제주시,제주 제주시 구좌읍 송당리 2023,"142,816,000","99,971,000",낙찰,"101,050,000",70.8%,2022-12-27,2022_4Q,3
제주 4계 2022-1369,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 (주)세경내 보관,"10,800,000","7,560,000",낙찰,"9,210,000",85.3%,2022-08-23,2022_3Q,3
제주 4계 2022-1420,단독주택,단독,단독주택,제주,제주시,제주 제주시 외도이동 291,"87,895,550","61,527,000",낙찰,"63,555,000",72.3%,2022-09-27,2022_3Q,3
제주 1계 2022-1444,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 제3자 (주)세경에게 보관,"17,000,000","17,000,000",낙찰,"21,920,000",128.9%,2022-08-02,2022_3Q,3
제주 6계 2022-1543,아파트,아파트,아파트,제주,서귀포시,제주 서귀포시 동홍동 388-1 가나노블휘닉스 6층 705호,"266,000,000","186,200,000",낙찰,"226,600,000",85.2%,2022-09-27,2022_3Q,3
제주 4계 2022-1574,다세대,다세대주택,다세대,제주,제주시,제주 제주시 오라삼동 2623-5 오렌지트리빌리지5차 2층 201호,"342,000,000","239,400,000",낙찰,"239,575,000",70.1%,2022-09-27,2022_3Q,3
제주 6계 2022-1581,다세대,다세대주택,다세대,제주,제주시,제주 제주시 오라삼동 2623-5 오렌지트리빌리지5차 1층 101호,"349,000,000","244,300,000",낙찰,"244,510,000",70.1%,2022-11-01,2022_4Q,3
제주 1계 2022-1598,다세대,다세대주택,다세대,제주,제주시,제주 제주시 오라삼동 2623-5 오렌지트리빌리지5차 1층 102호,"344,000,000","168,560,000",낙찰,"198,000,000",57.6%,2022-12-20,2022_4Q,3
제주 1계 2022-1659,단독주택,단독,단독주택,제주,제주시,제주 제주시 애월읍 봉성리 1116-2 7동,"311,044,580","217,731,000",낙찰,"318,000,000",102.2%,2022-12-20,2022_4Q,3
제주 4계 2022-1697,단독주택,단독,단독주택,제주,제주시,제주 제주시 일도이동 152-22,"259,582,790","127,196,000",낙찰,"135,000,000",52.0%,2022-11-01,2022_4Q,3
제주 6계 2022-1826,과수원,과수원,과수원,제주,서귀포시,제주 서귀포시 남원읍 하례리 765,"18,390,000","9,011,000",낙찰,"12,177,700",66.2%,2022-12-06,2022_4Q,3
제주 1계 2022-1833,전,전,전,제주,제주시,제주 제주시 조천읍 신흥리 730,"1,221,893,000","1,221,893,000",낙찰,"1,410,000,000",115.4%,2022-11-15,2022_4Q,3
제주 4계 2022-1932,다세대,다세대주택,다세대,제주,제주시,제주 제주시 애월읍 하귀2리 1703-1 하귀빌 3층 302호,"244,000,000","170,800,000",낙찰,"176,510,000",72.3%,2022-11-01,2022_4Q,3
제주 4계 2022-2041,임야,임야,임야,제주,제주시,제주 제주시 조천읍 대흘리 산20-31,"46,284,000","32,399,000",낙찰,"37,990,000",82.1%,2022-11-01,2022_4Q,3
제주 6계 2022-2072,전,전,전,제주,제주시,제주 제주시 아라일동 2486,"2,710,920,000","1,897,644,000",낙찰,"1,900,000,000",70.1%,2022-11-01,2022_4Q,3
제주 2계 2022-2089(1),차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소내보관,"13,500,000","9,450,000",낙찰,"12,119,000",89.8%,2022-09-13,2022_3Q,3
제주 2계 2022-2089(2),차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소내보관,"11,000,000","7,700,000",낙찰,"10,230,000",93.0%,2022-09-13,2022_3Q,3
제주 4계 2022-2102(2),연립,연립주택,연립·빌라,제주,서귀포시,제주 서귀포시 법환동 212 디자인뷰 105동 4층 404호,"399,000,000","279,300,000",낙찰,"285,990,000",71.7%,2022-12-06,2022_4Q,3
제주 6계 2022-2188,과수원,과수원,과수원,제주,서귀포시,제주 서귀포시 성산읍 난산리 1300,"313,432,000","219,402,000",낙찰,"242,877,700",77.5%,2022-12-06,2022_4Q,3
제주 3계 2022-2294,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"15,500,000","10,850,000",낙찰,"12,100,000",78.1%,2022-11-29,2022_4Q,3
제주 1계 2022-2348,아파트,아파트,아파트,제주,제주시,제주 제주시 애월읍 하귀1리 167 제주하귀휴먼시아1단지 101동 1층 104호,"483,000,000","338,100,000",낙찰,"399,999,999",82.8%,2022-12-20,2022_4Q,3
제주 2계 2022-2638(1),차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"26,000,000","26,000,000",낙찰,"30,223,000",116.2%,2022-10-18,2022_4Q,3
제주 2계 2022-2638(2),차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"26,000,000","26,000,000",낙찰,"27,459,000",105.6%,2022-10-18,2022_4Q,3
제주 4계 2022-2836(1),대지,나대지,나대지,제주,제주시,제주 제주시 한경면 저지리 3215-1,"1,914,184,000","937,950,000",낙찰,"1,170,150,000",61.1%,2022-12-06,2022_4Q,3
제주 4계 2022-2836(2),대지,나대지,나대지,제주,제주시,제주 제주시 한경면 저지리 3215-5,"214,076,000","104,897,000",낙찰,"133,500,000",62.4%,2022-12-06,2022_4Q,3
제주 1계 2022-2874,콘도,기타토지,기타토지,제주,서귀포시,"제주 서귀포시 색달동 2822-5 ,2822-4 한국콘도 2층 255호","4,600,000","4,600,000",낙찰,"4,620,000",100.4%,2022-11-15,2022_4Q,3
제주 1계 2022-2959,오피스텔(주거),오피스텔,오피스텔(업무용),제주,제주시,제주 제주시 노형동 710-2 에코에비뉴 9층 1007호,"154,000,000","107,800,000",낙찰,"115,888,900",75.3%,2022-12-20,2022_4Q,3
제주 4계 2022-3075,다세대,다세대주택,다세대,제주,제주시,"제주 제주시 삼양일동 1628-8 ,1628-9 라온빌3차 3층 303호","310,000,000","217,000,000",낙찰,"243,999,000",78.7%,2022-12-06,2022_4Q,3
제주 6계 2022-20063(1),임야,임야,임야,제주,서귀포시,제주 서귀포시 안덕면 서광리 산23-5,"23,588,000","8,091,000",낙찰,"11,770,000",49.9%,2022-09-27,2022_3Q,3
제주 6계 2022-20063(2),임야,임야,임야,제주,서귀포시,제주 서귀포시 안덕면 서광리 산23-4,"22,813,570","7,825,000",낙찰,"11,770,000",51.6%,2022-09-27,2022_3Q,3
제주 3계 2022-20094,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"13,000,000","9,100,000",낙찰,"12,110,000",93.2%,2022-07-12,2022_3Q,3
제주 2계 2022-20131,전,전,전,제주,제주시,제주 제주시 내도동 279-3,"1,815,000,000","889,350,000",낙찰,"960,100,000",52.9%,2022-12-27,2022_4Q,3
제주 4계 2022-20155,대지,나대지,나대지,제주,제주시,제주 제주시 구좌읍 김녕리 1793-1,"81,567,430","39,968,000",낙찰,"48,200,000",59.1%,2022-08-23,2022_3Q,3
제주 2계 2022-20193,임야,임야,임야,제주,제주시,제주 제주시 한림읍 상대리 424,"35,256,000","24,679,000",낙찰,"27,750,000",78.7%,2022-11-22,2022_4Q,3
제주 3계 2022-20216,임야,임야,임야,제주,서귀포시,제주 서귀포시 성산읍 수산리 2722-37,"183,843,000","128,690,000",낙찰,"163,845,000",89.1%,2022-11-29,2022_4Q,3
제주 6계 2022-20247,임야,임야,임야,제주,제주시,제주 제주시 구좌읍 한동리 3443,"124,674,000","87,272,000",낙찰,"101,067,000",81.1%,2022-08-23,2022_3Q,3
제주 3계 2022-20322,목장용지,기타토지,목장용지,제주,제주시,제주 제주시 조천읍 선흘리 1988-21,"26,280,000","26,280,000",낙찰,"30,600,000",116.4%,2022-10-25,2022_4Q,3
제주 4계 2022-20339,다세대,다세대주택,다세대,제주,서귀포시,제주 서귀포시 서호동 382 해피니스빌 C동 4층 402호,"250,000,000","175,000,000",낙찰,"191,600,000",76.6%,2022-08-23,2022_3Q,3
제주 6계 2022-20353(3),단독주택,단독,단독주택,제주,서귀포시,제주 서귀포시 대정읍 일과리 1308-5 1호,"556,836,770","389,786,000",낙찰,"441,000,000",79.2%,2022-08-23,2022_3Q,3
제주 4계 2022-20391,대지,나대지,나대지,제주,제주시,제주 제주시 한림읍 한림리 1286,"50,589,000","24,788,000",낙찰,"26,200,000",51.8%,2022-12-06,2022_4Q,3
제주 4계 2022-20452,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 (주)세경내 보관,"42,000,000","29,400,000",낙찰,"33,669,900",80.2%,2022-08-23,2022_3Q,3
제주 1계 2022-20483,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소내 보관,"8,000,000","5,600,000",낙찰,"7,080,001",88.5%,2022-10-11,2022_4Q,3
제주 4계 2022-20636,점포,근린상가,점포상가,제주,제주시,제주 제주시 한림읍 금능리 403-14,"1,738,716,000","1,217,101,000",낙찰,"1,478,110,000",85.0%,2022-09-27,2022_3Q,3
제주 6계 2022-20667,다세대,다세대주택,다세대,제주,서귀포시,제주 서귀포시 남원읍 남원리 1446-9 송화빌라 나동 2층 201호,"203,000,000","142,100,000",낙찰,"178,800,000",88.1%,2022-08-23,2022_3Q,3
제주 1계 2022-20728(1),묘지,기타토지,기타토지,제주,제주시,제주 제주시 조천읍 조천리 1408,"33,602,000","23,521,000",낙찰,"31,880,000",94.9%,2022-12-20,2022_4Q,3
제주 4계 2022-20766,임야,임야,임야,제주,제주시,제주 제주시 해안동 2818-17,"51,053,200","17,511,000",낙찰,"17,610,000",34.5%,2022-11-01,2022_4Q,3
제주 1계 2022-20780,대지,나대지,나대지,제주,제주시,제주 제주시 한경면 두모리 2395,"310,496,000","217,347,000",낙찰,"241,119,900",77.7%,2022-11-15,2022_4Q,3
제주 4계 2022-20810,아파트,아파트,아파트,제주,서귀포시,제주 서귀포시 서홍동 1597-1 지산오차드힐 101동 7층 706호,"458,000,000","320,600,000",낙찰,"415,000,000",90.6%,2022-08-23,2022_3Q,3
제주 1계 2022-20902,다세대,다세대주택,다세대,제주,제주시,"제주 제주시 조천읍 신흥리 173-2 ,174,176,176-1 스퀘어오션타운 103동 3,4층 302호","400,000,000","280,000,000",낙찰,"321,678,000",80.4%,2022-11-15,2022_4Q,3
제주 1계 2022-20964,다세대,다세대주택,다세대,제주,제주시,제주 제주시 연동 252-5 태성주택 3층 302호,"132,000,000","132,000,000",낙찰,"134,990,000",102.3%,2022-10-11,2022_4Q,3
제주 4계 2022-20995,연립,연립주택,연립·빌라,제주,서귀포시,제주 서귀포시 법환동 1571 법환코아루 102동 1층 105호,"667,000,000","466,900,000",낙찰,"467,010,000",70.0%,2022-08-23,2022_3Q,3
제주 6계 2022-21011,임야,임야,임야,제주,서귀포시,제주 서귀포시 상예동 2652,"25,410,000","8,716,000",낙찰,"8,976,000",35.3%,2022-12-06,2022_4Q,3
제주 6계 2022-21073,아파트,아파트,아파트,제주,제주시,제주 제주시 연동 2315-3 제일 가동 5층 606호,"348,000,000","243,600,000",낙찰,"300,000,000",86.2%,2022-09-27,2022_3Q,3
제주 1계 2022-21219,과수원,과수원,과수원,제주,서귀포시,제주 서귀포시 호근동 1981,"246,180,000","120,628,000",낙찰,"162,001,000",65.8%,2022-12-20,2022_4Q,3
제주 4계 2022-21394(1),차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소내 보관,"15,500,000","10,850,000",낙찰,"11,668,800",75.3%,2022-08-23,2022_3Q,3
제주 4계 2022-21394(2),차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소내 보관,"16,000,000","11,200,000",낙찰,"14,721,000",92.0%,2022-08-23,2022_3Q,3
제주 6계 2022-21431,전,전,전,제주,서귀포시,제주 서귀포시 성산읍 난산리 1243-4,"137,904,000","137,904,000",낙찰,"140,390,900",101.8%,2022-08-23,2022_3Q,3
제주 3계 2022-21530,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"14,000,000","9,800,000",낙찰,"9,801,100",70.0%,2022-07-12,2022_3Q,3
제주 6계 2022-21738,단독주택,단독,단독주택,제주,서귀포시,제주 서귀포시 표선면 세화리 215 다미타운하우스 107호,"354,208,760","173,562,000",낙찰,"187,979,000",53.1%,2022-12-06,2022_4Q,3
제주 1계 2022-21745,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3차 현대물품보관소(주)내 보관,"11,000,000","7,700,000",낙찰,"10,267,000",93.3%,2022-08-02,2022_3Q,3
제주 2계 2022-21752(1),단독주택,단독,단독주택,제주,제주시,제주 제주시 애월읍 애월리 1530 1호,"23,032,150","23,032,150",낙찰,"23,588,080",102.4%,2022-12-27,2022_4Q,3
제주 4계 2022-21776,아파트,아파트,아파트,제주,서귀포시,제주 서귀포시 성산읍 고성리 1132-21 동명 나동 1층 106호,"114,000,000","114,000,000",낙찰,"115,500,000",101.3%,2022-08-23,2022_3Q,3
제주 3계 2022-21868,중기,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 제3자(주)세경내 보관,"60,000,000","42,000,000",낙찰,"47,710,000",79.5%,2022-10-25,2022_4Q,3
제주 6계 2022-22076,다세대,다세대주택,다세대,제주,제주시,"제주 제주시 이호이동 1077 ,1078-6 B동 4층 501호","103,000,000","72,100,000",낙찰,"77,550,000",75.3%,2022-12-06,2022_4Q,3
제주 4계 2022-22113,중기,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소내 보관,"20,000,000","20,000,000",낙찰,"30,590,000",153.0%,2022-07-19,2022_3Q,3
제주 4계 2022-22175,다세대,다세대주택,다세대,제주,제주시,"제주 제주시 해안동 2344 ,2338-1,2339-3,2342-1,2345 일출빌리지 105동 1층 103호","106,000,000","106,000,000",낙찰,"106,826,800",100.8%,2022-09-27,2022_3Q,3
제주 4계 2022-22236,전,전,전,제주,제주시,제주 제주시 조천읍 북촌리 2659,"204,685,000","204,685,000",낙찰,"261,000,000",127.5%,2022-09-27,2022_3Q,3
제주 6계 2022-22250(2),전,전,전,제주,서귀포시,제주 서귀포시 남원읍 태흥리 1848,"119,493,000","119,493,000",낙찰,"146,500,000",122.6%,2022-11-01,2022_4Q,3
제주 4계 2022-22410,다세대,다세대주택,다세대,제주,서귀포시,제주 서귀포시 법환동 212 디자인뷰 105동 2층 201호,"356,000,000","249,200,000",낙찰,"261,011,000",73.3%,2022-11-01,2022_4Q,3
제주 1계 2022-22441,아파트,아파트,아파트,제주,제주시,제주 제주시 삼양이동 2132-3 동명 나동 6층 606호,"221,000,000","221,000,000",낙찰,"223,000,000",100.9%,2022-10-11,2022_4Q,3
제주 4계 2022-22540,단독주택,단독,단독주택,제주,제주시,제주 제주시 도련일동 2291-9,"971,863,000","680,304,000",낙찰,"780,200,000",80.3%,2022-11-01,2022_4Q,3
제주 4계 2022-22595,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 현대물품보관소(주)내 보관,"20,000,000","14,000,000",낙찰,"14,550,000",72.8%,2022-09-27,2022_3Q,3
제주 3계 2022-22649,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"22,000,000","15,400,000",낙찰,"17,600,000",80.0%,2022-08-16,2022_3Q,3
제주 1계 2022-22809,다세대,다세대주택,다세대,제주,제주시,제주 제주시 용담삼동 526-5 2층 201호,"136,000,000","95,200,000",낙찰,"115,110,000",84.6%,2022-12-20,2022_4Q,3
제주 4계 2022-23017,임야,임야,임야,제주,제주시,제주 제주시 한림읍 한림리 251,"54,427,590","38,099,000",낙찰,"38,200,000",70.2%,2022-11-01,2022_4Q,3
제주 1계 2022-23284,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"21,000,000","10,290,000",낙찰,"15,550,000",74.0%,2022-11-15,2022_4Q,3
제주 5계 2022-23338,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-3 (주)세경내 보관,"20,000,000","20,000,000",낙찰,"20,270,000",101.4%,2022-10-04,2022_4Q,3
제주 4계 2022-23567,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 (주)세경 보관,"63,000,000","44,100,000",낙찰,"51,020,000",81.0%,2022-11-01,2022_4Q,3
제주 1계 2022-23659,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 (주)세경내 보관,"18,000,000","18,000,000",낙찰,"18,129,000",100.7%,2022-09-06,2022_3Q,3
제주 4계 2022-23673,임야,임야,임야,제주,서귀포시,제주 서귀포시 성산읍 온평리 595-24,"119,812,000","119,812,000",낙찰,"121,311,000",101.3%,2022-11-01,2022_4Q,3
제주 4계 2022-23857,차량,기타토지,기타토지,제주,제주시,제주 제주시 용담삼동 1274-1 제3자현대물품보관소(주)내 보관,"27,000,000","18,900,000",낙찰,"22,000,000",81.5%,2022-12-06,2022_4Q,3
제주 2계 2022-24423,차량,기타토지,기타토지,제주,제주시,제주 제주시 외도일동 2155-1 세경주차장내 보관,"8,000,000","5,600,000",낙찰,"7,010,000",87.6%,2022-12-27,2022_4Q,3
